probability_0,probability_1,classification,clock_cycles
11.627197265625,5.950927734375,0,100.0
6.500244140625,5.401611328125,0,134.0
8.697509765625,5.401611328125,0,134.0
18.6767578125,6.500244140625,0,132.0
12.908935546875,5.950927734375,0,161.0
9.70458984375,5.950927734375,0,188.0
12.908935546875,5.950927734375,0,127.0
14.190673828125,6.500244140625,0,171.0
11.627197265625,5.950927734375,0,137.0
10.6201171875,5.950927734375,0,140.0
4.39453125,4.852294921875,1,343.0
3.021240234375,4.39453125,1,154.0
10.6201171875,5.950927734375,0,187.0
3.021240234375,4.39453125,1,166.0
7.87353515625,5.401611328125,0,181.0
4.39453125,4.852294921875,1,136.0
3.021240234375,4.39453125,1,175.0
3.021240234375,4.39453125,1,175.0
3.662109375,4.852294921875,1,117.0
3.936767578125,4.852294921875,1,186.0
14.190673828125,6.500244140625,0,180.0
10.6201171875,5.950927734375,0,159.0
3.2958984375,4.852294921875,1,151.0
14.190673828125,6.500244140625,0,180.0
1.739501953125,3.936767578125,1,193.0
14.190673828125,6.500244140625,0,175.0
18.6767578125,6.500244140625,0,138.0
3.021240234375,4.39453125,1,180.0
28.656005859375,7.87353515625,0,195.0
22.247314453125,7.232666015625,0,168.0
3.2958984375,4.852294921875,1,164.0
9.70458984375,5.950927734375,0,167.0
7.87353515625,5.401611328125,0,144.0
2.288818359375,4.39453125,1,149.0
2.01416015625,4.39453125,1,152.0
14.190673828125,6.500244140625,0,181.0
4.39453125,4.852294921875,1,190.0
3.2958984375,4.852294921875,1,176.0
3.021240234375,4.39453125,1,184.0
9.70458984375,5.950927734375,0,173.0
12.908935546875,5.950927734375,0,173.0
3.662109375,4.852294921875,1,164.0
3.662109375,4.852294921875,1,164.0
14.190673828125,6.500244140625,0,109.0
2.288818359375,4.39453125,1,159.0
3.021240234375,4.39453125,1,196.0
2.288818359375,4.39453125,1,138.0
7.87353515625,5.401611328125,0,160.0
9.70458984375,5.950927734375,0,101.0
4.39453125,4.852294921875,1,134.0
7.87353515625,5.401611328125,0,149.0
15.7470703125,6.500244140625,0,190.0
14.190673828125,6.500244140625,0,160.0
15.7470703125,6.500244140625,0,189.0
10.6201171875,5.950927734375,0,136.0
3.662109375,4.852294921875,1,147.0
15.7470703125,6.500244140625,0,168.0
18.6767578125,6.500244140625,0,166.0
9.70458984375,5.950927734375,0,163.0
20.32470703125,7.232666015625,0,155.0
2.655029296875,4.39453125,1,153.0
9.70458984375,5.950927734375,0,181.0
4.852294921875,5.401611328125,1,163.0
20.32470703125,7.232666015625,0,142.0
17.120361328125,6.500244140625,0,189.0
17.120361328125,6.500244140625,0,177.0
12.908935546875,5.950927734375,0,187.0
12.908935546875,5.950927734375,0,169.0
7.232666015625,5.401611328125,0,189.0
5.401611328125,5.401611328125,0,178.0
3.662109375,4.852294921875,1,172.0
14.190673828125,6.500244140625,0,156.0
3.662109375,4.852294921875,1,176.0
20.32470703125,7.232666015625,0,165.0
3.021240234375,4.39453125,1,189.0
4.39453125,4.852294921875,1,146.0
7.87353515625,5.401611328125,0,154.0
3.021240234375,4.39453125,1,170.0
3.2958984375,4.852294921875,1,189.0
4.39453125,4.852294921875,1,134.0
4.39453125,4.852294921875,1,134.0
6.500244140625,5.401611328125,0,137.0
3.936767578125,4.852294921875,1,135.0
14.190673828125,6.500244140625,0,131.0
6.500244140625,5.401611328125,0,131.0
24.444580078125,7.232666015625,0,194.0
14.190673828125,6.500244140625,0,124.0
2.288818359375,4.39453125,1,141.0
4.852294921875,5.401611328125,1,172.0
12.908935546875,5.950927734375,0,180.0
14.190673828125,6.500244140625,0,172.0
10.6201171875,5.950927734375,0,174.0
4.39453125,4.852294921875,1,137.0
3.2958984375,4.852294921875,1,137.0
11.627197265625,5.950927734375,0,124.0
3.021240234375,4.39453125,1,160.0
1.739501953125,3.936767578125,1,159.0
9.70458984375,5.950927734375,0,179.0
14.190673828125,6.500244140625,0,189.0
7.87353515625,5.401611328125,0,126.0
3.021240234375,4.39453125,1,169.0
9.70458984375,5.950927734375,0,161.0
11.627197265625,5.950927734375,0,135.0
9.70458984375,5.950927734375,0,157.0
2.01416015625,4.39453125,1,168.0
15.7470703125,6.500244140625,0,132.0
9.70458984375,5.950927734375,0,192.0
3.662109375,4.852294921875,1,160.0
3.021240234375,4.39453125,1,149.0
4.39453125,4.852294921875,1,156.0
3.021240234375,4.39453125,1,143.0
3.2958984375,4.852294921875,1,158.0
18.6767578125,6.500244140625,0,153.0
3.021240234375,4.39453125,1,160.0
3.021240234375,4.39453125,1,190.0
2.01416015625,4.39453125,1,167.0
20.32470703125,7.232666015625,0,175.0
2.01416015625,4.39453125,1,144.0
2.01416015625,4.39453125,1,183.0
14.190673828125,6.500244140625,0,165.0
4.39453125,4.852294921875,1,165.0
8.697509765625,5.401611328125,0,155.0
4.39453125,4.852294921875,1,138.0
17.120361328125,6.500244140625,0,188.0
5.401611328125,5.401611328125,0,137.0
11.627197265625,5.950927734375,0,183.0
2.655029296875,4.39453125,1,158.0
3.662109375,4.852294921875,1,180.0
9.70458984375,5.950927734375,0,165.0
2.655029296875,4.39453125,1,151.0
2.655029296875,4.39453125,1,152.0
18.6767578125,6.500244140625,0,174.0
14.190673828125,6.500244140625,0,157.0
8.697509765625,5.401611328125,0,159.0
20.32470703125,7.232666015625,0,159.0
7.87353515625,5.401611328125,0,180.0
3.021240234375,4.39453125,1,134.0
24.444580078125,7.232666015625,0,192.0
9.70458984375,5.950927734375,0,148.0
5.401611328125,5.401611328125,0,146.0
14.190673828125,6.500244140625,0,134.0
7.87353515625,5.401611328125,0,199.0
4.39453125,4.852294921875,1,175.0
9.70458984375,5.950927734375,0,133.0
3.662109375,4.852294921875,1,167.0
5.950927734375,5.401611328125,0,180.0
4.39453125,4.852294921875,1,151.0
3.936767578125,4.852294921875,1,151.0
3.936767578125,4.852294921875,1,151.0
14.190673828125,6.500244140625,0,134.0
3.662109375,4.852294921875,1,174.0
3.662109375,4.852294921875,1,164.0
2.288818359375,4.39453125,1,181.0
26.55029296875,7.232666015625,0,189.0
3.936767578125,4.852294921875,1,190.0
14.190673828125,6.500244140625,0,158.0
3.2958984375,4.852294921875,1,181.0
12.908935546875,5.950927734375,0,181.0
11.627197265625,5.950927734375,0,165.0
9.70458984375,5.950927734375,0,165.0
1.739501953125,3.936767578125,1,191.0
2.288818359375,4.39453125,1,181.0
2.288818359375,4.39453125,1,140.0
3.2958984375,4.852294921875,1,132.0
3.2958984375,4.852294921875,1,173.0
15.7470703125,6.500244140625,0,162.0
2.288818359375,4.39453125,1,146.0
14.190673828125,6.500244140625,0,137.0
20.32470703125,7.232666015625,0,164.0
9.70458984375,5.950927734375,0,156.0
7.87353515625,5.401611328125,0,185.0
12.908935546875,5.950927734375,0,176.0
10.6201171875,5.950927734375,0,176.0
2.01416015625,4.39453125,1,50.0
12.908935546875,5.950927734375,0,181.0
11.627197265625,5.950927734375,0,181.0
3.021240234375,4.39453125,1,160.0
1.739501953125,3.936767578125,1,144.0
10.6201171875,5.950927734375,0,133.0
17.120361328125,6.500244140625,0,164.0
9.70458984375,5.950927734375,0,193.0
17.120361328125,6.500244140625,0,164.0
2.288818359375,4.39453125,1,154.0
12.908935546875,5.950927734375,0,138.0
2.655029296875,4.39453125,1,178.0
14.190673828125,6.500244140625,0,154.0
3.021240234375,4.39453125,1,179.0
3.021240234375,4.39453125,1,131.0
20.32470703125,7.232666015625,0,192.0
14.190673828125,6.500244140625,0,192.0
3.021240234375,4.39453125,1,193.0
14.190673828125,6.500244140625,0,136.0
9.70458984375,5.950927734375,0,156.0
3.021240234375,4.39453125,1,176.0
3.021240234375,4.39453125,1,175.0
3.662109375,4.852294921875,1,142.0
3.662109375,4.852294921875,1,138.0
9.70458984375,5.950927734375,0,133.0
7.87353515625,5.401611328125,0,179.0
2.655029296875,4.39453125,1,691.0
2.288818359375,4.39453125,1,142.0
2.655029296875,4.39453125,1,163.0
11.627197265625,5.950927734375,0,138.0
17.120361328125,6.500244140625,0,142.0
3.021240234375,4.39453125,1,188.0
3.2958984375,4.852294921875,1,168.0
3.662109375,4.852294921875,1,168.0
3.936767578125,4.852294921875,1,135.0
10.6201171875,5.950927734375,0,154.0
12.908935546875,5.950927734375,0,180.0
5.950927734375,5.401611328125,0,169.0
22.247314453125,7.232666015625,0,147.0
8.697509765625,5.401611328125,0,184.0
7.232666015625,5.401611328125,0,138.0
17.120361328125,6.500244140625,0,191.0
18.6767578125,6.500244140625,0,130.0
4.39453125,4.852294921875,1,154.0
8.697509765625,5.401611328125,0,190.0
2.288818359375,4.39453125,1,174.0
3.021240234375,4.39453125,1,156.0
2.655029296875,4.39453125,1,156.0
3.662109375,4.852294921875,1,160.0
2.655029296875,4.39453125,1,151.0
9.70458984375,5.950927734375,0,165.0
3.936767578125,4.852294921875,1,183.0
11.627197265625,5.950927734375,0,164.0
15.7470703125,6.500244140625,0,166.0
3.2958984375,4.852294921875,1,185.0
3.2958984375,4.852294921875,1,104.0
4.39453125,4.852294921875,1,136.0
2.655029296875,4.39453125,1,138.0
10.6201171875,5.950927734375,0,174.0
4.39453125,4.852294921875,1,171.0
18.6767578125,6.500244140625,0,133.0
3.936767578125,4.852294921875,1,166.0
2.655029296875,4.39453125,1,133.0
4.39453125,4.852294921875,1,177.0
3.021240234375,4.39453125,1,132.0
11.627197265625,5.950927734375,0,156.0
7.87353515625,5.401611328125,0,193.0
7.87353515625,5.401611328125,0,133.0
2.288818359375,4.39453125,1,134.0
9.70458984375,5.950927734375,0,155.0
3.021240234375,4.39453125,1,171.0
3.2958984375,4.852294921875,1,135.0
2.01416015625,4.39453125,1,156.0
15.7470703125,6.500244140625,0,134.0
14.190673828125,6.500244140625,0,131.0
15.7470703125,6.500244140625,0,136.0
9.70458984375,5.950927734375,0,164.0
22.247314453125,7.232666015625,0,168.0
9.70458984375,5.950927734375,0,174.0
2.01416015625,4.39453125,1,155.0
8.697509765625,5.401611328125,0,184.0
6.500244140625,5.401611328125,0,153.0
8.697509765625,5.401611328125,0,159.0
14.190673828125,6.500244140625,0,159.0
11.627197265625,5.950927734375,0,158.0
3.662109375,4.852294921875,1,185.0
2.655029296875,4.39453125,1,178.0
9.70458984375,5.950927734375,0,175.0
9.70458984375,5.950927734375,0,173.0
12.908935546875,5.950927734375,0,144.0
3.021240234375,4.39453125,1,159.0
4.39453125,4.852294921875,1,159.0
14.190673828125,6.500244140625,0,160.0
3.936767578125,4.852294921875,1,144.0
10.6201171875,5.950927734375,0,139.0
2.01416015625,4.39453125,1,169.0
3.2958984375,4.852294921875,1,184.0
3.021240234375,4.39453125,1,172.0
3.936767578125,4.852294921875,1,138.0
7.87353515625,5.401611328125,0,150.0
6.500244140625,5.401611328125,0,163.0
20.32470703125,7.232666015625,0,155.0
