probability_0,probability_1,classification,clock_cycles
0.64282,0.35718,0,371.0
0.5769,0.4231,0,340.0
0.59863,0.40137,0,338.0
0.67725,0.32275,0,387.0
0.6438,0.35596,0,406.0
0.61475,0.38513,0,406.0
0.63208,0.36816,0,435.0
0.64429,0.35571,0,297.0
0.61768,0.38245,0,337.0
0.63647,0.36353,0,358.0
0.45166,0.54834,1,338.0
0.27417,0.72583,1,384.0
0.62207,0.37793,0,404.0
0.29968,0.7002,1,293.0
0.60034,0.39966,0,317.0
0.53076,0.46912,0,401.0
0.24683,0.75317,1,426.0
0.23511,0.76489,1,355.0
0.3988,0.60132,1,433.0
0.40613,0.59375,1,360.0
0.65552,0.3446,0,402.0
0.62891,0.37134,0,447.0
0.32471,0.67529,1,379.0
0.65576,0.34412,0,391.0
-0.18573,1.1855,1,316.0
0.6438,0.35632,0,414.0
0.66357,0.33643,0,414.0
0.23816,0.76172,1,419.0
0.68994,0.30969,0,316.0
0.67407,0.32593,0,361.0
0.38672,0.61328,1,362.0
0.62402,0.3761,0,409.0
0.60156,0.39832,0,410.0
0.28174,0.71826,1,381.0
0.19177,0.80811,1,347.0
0.66309,0.33704,0,449.0
0.46558,0.53467,1,271.0
0.25464,0.74536,1,424.0
0.24316,0.75684,1,415.0
0.63135,0.36877,0,290.0
0.64062,0.35938,0,362.0
0.41943,0.58081,1,394.0
0.34509,0.65503,1,333.0
0.65259,0.34753,0,381.0
-0.50684,1.5068,1,430.0
0.30347,0.69653,1,459.0
-0.087006,1.0869,1,323.0
0.60474,0.39514,0,436.0
0.61719,0.38293,0,320.0
0.521,0.47888,0,390.0
0.60034,0.39966,0,330.0
0.646,0.35388,0,428.0
0.65063,0.34937,0,378.0
0.65405,0.3457,0,357.0
0.61255,0.38745,0,374.0
0.38293,0.61694,1,388.0
0.66675,0.3335,0,343.0
0.66333,0.33667,0,368.0
0.60913,0.39075,0,437.0
0.66553,0.33447,0,392.0
-0.010845,1.0107,1,418.0
0.63159,0.36829,0,446.0
0.54443,0.45544,0,407.0
0.67407,0.32568,0,369.0
0.67114,0.32898,0,446.0
0.65991,0.34021,0,392.0
0.6394,0.36035,0,392.0
0.63135,0.36853,0,415.0
0.5791,0.42078,0,346.0
0.54688,0.453,0,423.0
0.40442,0.5957,1,386.0
0.65503,0.34509,0,378.0
0.36316,0.63696,1,310.0
0.66211,0.33777,0,387.0
0.2627,0.7373,1,352.0
0.49524,0.50464,1,329.0
0.60474,0.39514,0,450.0
0.26575,0.73413,1,348.0
0.24103,0.75903,1,355.0
0.42554,0.57471,1,347.0
0.47009,0.53003,1,457.0
0.552,0.44812,0,386.0
0.50244,0.49756,0,318.0
0.65649,0.34351,0,423.0
0.57422,0.42578,0,408.0
0.68408,0.3158,0,432.0
0.64209,0.35791,0,413.0
-0.40186,1.4019,1,344.0
0.56592,0.43396,0,390.0
0.63452,0.36572,0,348.0
0.65063,0.34924,0,305.0
0.63745,0.36279,0,414.0
0.40649,0.59326,1,447.0
0.3158,0.68408,1,418.0
0.64819,0.35168,0,395.0
0.35522,0.64478,1,408.0
-0.1803,1.1802,1,363.0
0.62891,0.37109,0,335.0
0.65552,0.3446,0,420.0
0.59521,0.40479,0,430.0
0.36438,0.6355,1,320.0
0.61548,0.38477,0,398.0
0.62622,0.37354,0,449.0
0.6062,0.3938,0,381.0
0.26855,0.73145,1,416.0
0.64429,0.35583,0,366.0
0.61475,0.38525,0,455.0
0.51025,0.48999,0,328.0
0.33777,0.66211,1,400.0
0.45312,0.54688,1,398.0
0.29248,0.70752,1,438.0
0.40405,0.59619,1,431.0
0.6709,0.32922,0,441.0
0.1217,0.87842,1,428.0
0.22003,0.78003,1,301.0
0.097137,0.90283,1,310.0
0.66895,0.33081,0,377.0
-0.24146,1.2412,1,324.0
0.22119,0.77881,1,440.0
0.63013,0.36987,0,274.0
0.44409,0.55615,1,381.0
0.62134,0.37866,0,403.0
0.41284,0.58716,1,384.0
0.6626,0.3374,0,374.0
0.57544,0.42456,0,386.0
0.63428,0.36572,0,393.0
0.31873,0.68115,1,382.0
0.44409,0.55591,1,440.0
0.62598,0.37415,0,329.0
0.3136,0.68628,1,309.0
0.35413,0.646,1,353.0
0.67188,0.32788,0,369.0
0.64746,0.35242,0,306.0
0.60742,0.39258,0,361.0
0.67798,0.32214,0,314.0
0.59424,0.40552,0,419.0
0.37402,0.62573,1,356.0
0.68408,0.31592,0,400.0
0.63159,0.36853,0,320.0
0.53027,0.46973,0,335.0
0.64331,0.35669,0,419.0
0.59766,0.40259,0,332.0
0.51709,0.48303,0,390.0
0.63672,0.36316,0,346.0
0.45154,0.54858,1,419.0
0.56152,0.4386,0,396.0
0.53906,0.46069,0,372.0
0.49158,0.50854,1,382.0
0.46387,0.53638,1,336.0
0.64941,0.35046,0,398.0
0.49036,0.50977,1,373.0
0.27612,0.72388,1,382.0
0.27356,0.72632,1,430.0
0.68481,0.31531,0,378.0
0.36523,0.63452,1,423.0
0.64624,0.35388,0,417.0
0.34351,0.65649,1,346.0
0.64307,0.35706,0,382.0
0.63062,0.36951,0,455.0
0.62207,0.37769,0,344.0
-0.83838,1.8384,1,416.0
0.28748,0.71265,1,347.0
-0.23541,1.2354,1,410.0
0.090881,0.90918,1,351.0
0.32312,0.677,1,333.0
0.64819,0.35168,0,340.0
0.29248,0.70752,1,395.0
0.65503,0.34509,0,371.0
0.66211,0.33777,0,473.0
0.61035,0.38977,0,356.0
0.60815,0.39148,0,401.0
0.63721,0.36267,0,421.0
0.61987,0.38037,0,363.0
-0.18976,1.1899,1,334.0
0.63501,0.36499,0,377.0
0.62915,0.37085,0,412.0
0.19135,0.80859,1,414.0
-1.2739,2.2744,1,391.0
0.61865,0.38159,0,394.0
0.66089,0.33936,0,325.0
0.63086,0.36926,0,414.0
0.67163,0.32837,0,383.0
0.1604,0.8396,1,416.0
0.6499,0.34998,0,352.0
0.054031,0.94604,1,401.0
0.64355,0.35645,0,366.0
0.37402,0.62598,1,357.0
0.26355,0.73633,1,387.0
0.67334,0.32666,0,338.0
0.63843,0.36157,0,435.0
0.35876,0.64111,1,457.0
0.65454,0.34534,0,362.0
0.62671,0.37341,0,468.0
0.43188,0.56836,1,449.0
0.35217,0.64771,1,428.0
0.22119,0.77881,1,360.0
0.34668,0.65332,1,431.0
0.60986,0.38989,0,402.0
0.59497,0.40491,0,382.0
0.14459,0.85547,1,424.0
0.080231,0.91968,1,453.0
0.12805,0.87207,1,315.0
0.61304,0.38708,0,360.0
0.67358,0.32642,0,296.0
0.0079422,0.99194,1,392.0
0.44666,0.55322,1,347.0
0.48669,0.51318,1,345.0
0.4364,0.56372,1,419.0
0.60278,0.39722,0,369.0
0.62109,0.37903,0,343.0
0.51587,0.48413,0,366.0
0.67773,0.32239,0,308.0
0.62354,0.37671,0,403.0
0.59375,0.40637,0,322.0
0.65601,0.34387,0,381.0
0.6687,0.33142,0,381.0
0.49524,0.50464,1,365.0
0.62012,0.37976,0,432.0
0.33765,0.66235,1,383.0
0.27258,0.72729,1,425.0
0.20734,0.79272,1,344.0
0.47729,0.52271,1,403.0
-0.014526,1.0146,1,392.0
0.61328,0.3866,0,398.0
0.33337,0.66675,1,364.0
0.62793,0.37207,0,439.0
0.66772,0.33228,0,324.0
0.36829,0.63184,1,305.0
0.38257,0.61743,1,367.0
0.51074,0.48938,0,396.0
0.024208,0.97583,1,423.0
0.63354,0.36633,0,433.0
0.40344,0.59644,1,370.0
0.67334,0.32678,0,305.0
0.40259,0.59741,1,309.0
7.3047,1.0,0,297.0
0.32227,0.67773,1,430.0
0.12424,0.87573,1,351.0
0.63232,0.36768,0,424.0
0.60742,0.39258,0,404.0
0.604,0.396,0,336.0
0.25623,0.74365,1,398.0
0.60913,0.39087,0,328.0
0.074402,0.92554,1,321.0
0.28418,0.71582,1,336.0
0.21075,0.78931,1,304.0
0.65845,0.34155,0,358.0
0.64722,0.35278,0,348.0
0.65234,0.34753,0,419.0
0.61401,0.38599,0,332.0
0.66968,0.33008,0,395.0
0.6228,0.37695,0,385.0
-0.070862,1.0708,1,389.0
0.62012,0.37976,0,397.0
0.57153,0.42847,0,438.0
0.60718,0.39282,0,395.0
0.64355,0.35645,0,396.0
0.6377,0.36218,0,351.0
0.48889,0.51123,1,419.0
0.10461,0.89551,1,459.0
0.63086,0.36926,0,447.0
0.63623,0.36377,0,342.0
0.62939,0.37048,0,281.0
0.34766,0.65234,1,448.0
0.38123,0.61914,1,354.0
0.64014,0.35986,0,442.0
0.26221,0.73779,1,348.0
0.61719,0.38281,0,400.0
-0.048203,1.0483,1,444.0
0.25732,0.74268,1,420.0
0.27161,0.72827,1,374.0
0.39636,0.60352,1,354.0
0.59033,0.40955,0,411.0
0.5769,0.4231,0,339.0
0.67383,0.32593,0,403.0
