probability_0,probability_1,classification,clock_cycles
0.68848,0.31201,0,1563.0
0.57324,0.42725,0,1705.0
0.60449,0.39502,0,1783.0
0.7793,0.21997,0,1458.0
0.69238,0.30713,0,1702.0
0.63281,0.36621,0,1268.0
0.66504,0.33545,0,1728.0
0.69336,0.30615,0,1177.0
0.63867,0.36182,0,1737.0
0.67578,0.32422,0,1806.0
0.46777,0.53223,1,1161.0
0.4082,0.5918,1,1452.0
0.64648,0.354,0,1434.0
0.41406,0.58691,1,1919.0
0.6084,0.39062,0,1226.0
0.52441,0.47461,0,1412.0
0.40186,0.59766,1,1121.0
0.3999,0.59961,1,1367.0
0.44043,0.55859,1,1416.0
0.44434,0.55566,1,1599.0
0.7207,0.27979,0,1733.0
0.6582,0.34082,0,1189.0
0.4209,0.5791,1,1677.0
0.72168,0.27832,0,1451.0
0.35156,0.64844,1,1868.0
0.69238,0.30713,0,1985.0
0.74219,0.2583,0,1196.0
0.40137,0.59863,1,1914.0
0.82031,0.17944,0,1593.0
0.77148,0.229,0,1213.0
0.43555,0.56445,1,1332.0
0.64941,0.35059,0,1837.0
0.61133,0.38867,0,1263.0
0.40967,0.58984,1,1321.0
0.39307,0.60645,1,1258.0
0.74023,0.25977,0,1920.0
0.47607,0.52441,1,1839.0
0.40381,0.59668,1,1319.0
0.40186,0.59766,1,1221.0
0.66406,0.33643,0,1365.0
0.68359,0.31543,0,1488.0
0.4502,0.5498,1,1053.0
0.42676,0.57422,1,1724.0
0.71289,0.28711,0,1296.0
0.33594,0.66406,1,1485.0
0.41504,0.58594,1,1945.0
0.35742,0.6416,1,1628.0
0.61523,0.38428,0,1685.0
0.6377,0.36328,0,1230.0
0.5166,0.48438,0,1401.0
0.60938,0.39062,0,1457.0
0.69629,0.30273,0,1519.0
0.70801,0.29199,0,1657.0
0.7168,0.2832,0,1792.0
0.62891,0.37061,0,1837.0
0.43457,0.56543,1,1906.0
0.75,0.24951,0,1889.0
0.73926,0.25928,0,1583.0
0.62305,0.37598,0,1211.0
0.74707,0.25293,0,1582.0
0.36426,0.63574,1,1357.0
0.66406,0.33496,0,1652.0
0.53711,0.46338,0,1477.0
0.77148,0.229,0,1072.0
0.76367,0.23633,0,1188.0
0.73145,0.26855,0,1465.0
0.68164,0.31787,0,1185.0
0.66406,0.33594,0,1102.0
0.57617,0.42236,0,1075.0
0.54004,0.45996,0,1725.0
0.44336,0.55664,1,1188.0
0.71875,0.28174,0,1572.0
0.42969,0.57129,1,1053.0
0.73828,0.26221,0,1240.0
0.40576,0.59473,1,1334.0
0.49658,0.50293,1,1908.0
0.61523,0.38428,0,1612.0
0.40674,0.59473,1,1709.0
0.40088,0.59863,1,1313.0
0.45361,0.54688,1,1639.0
0.47803,0.52148,1,1629.0
0.54395,0.45557,0,1797.0
0.50195,0.49805,0,1914.0
0.72266,0.27734,0,1572.0
0.56934,0.42969,0,1656.0
0.80176,0.19873,0,1959.0
0.6875,0.31299,0,1783.0
0.33936,0.66016,1,1119.0
0.56055,0.43896,0,1570.0
0.6709,0.32861,0,1629.0
0.70898,0.29102,0,1641.0
0.67773,0.32275,0,1493.0
0.44482,0.55566,1,1637.0
0.41797,0.58105,1,1655.0
0.70215,0.29785,0,1924.0
0.42627,0.57422,1,1945.0
0.35156,0.64844,1,1264.0
0.65918,0.34082,0,1892.0
0.7207,0.27979,0,1892.0
0.60059,0.3999,0,1607.0
0.42676,0.57324,1,1786.0
0.63477,0.36523,0,1256.0
0.65332,0.3457,0,1584.0
0.61914,0.38037,0,1673.0
0.40674,0.59375,1,1809.0
0.69336,0.30664,0,1087.0
0.63379,0.36719,0,1119.0
0.50781,0.49268,0,1214.0
0.42432,0.5752,1,1168.0
0.46777,0.53125,1,1447.0
0.41211,0.58789,1,1533.0
0.44336,0.55664,1,1487.0
0.7627,0.2373,0,1909.0
0.38477,0.61621,1,1214.0
0.39746,0.60254,1,1700.0
0.38037,0.61914,1,1568.0
0.75684,0.2439,0,1544.0
0.34766,0.65234,1,1446.0
0.39746,0.60254,1,1601.0
0.66113,0.33838,0,1664.0
0.46338,0.53711,1,1485.0
0.64551,0.35498,0,1203.0
0.44775,0.55273,1,1908.0
0.73828,0.26123,0,1315.0
0.57129,0.4292,0,1165.0
0.6709,0.32959,0,1450.0
0.41895,0.58105,1,1170.0
0.46289,0.53711,1,1602.0
0.65332,0.34717,0,1165.0
0.41748,0.58301,1,1148.0
0.42627,0.57422,1,1664.0
0.76465,0.23511,0,1877.0
0.7002,0.29932,0,1327.0
0.62109,0.37842,0,1211.0
0.78223,0.21777,0,1777.0
0.59863,0.40088,0,1686.0
0.43066,0.57031,1,1723.0
0.80176,0.19873,0,1828.0
0.66406,0.33594,0,1054.0
0.52441,0.47559,0,1921.0
0.68945,0.31055,0,1835.0
0.60254,0.39648,0,1125.0
0.51367,0.4873,0,1592.0
0.67676,0.32373,0,1671.0
0.4668,0.53223,1,1633.0
0.55566,0.44385,0,1542.0
0.53125,0.46875,0,1206.0
0.49463,0.50586,1,1304.0
0.4751,0.52441,1,1396.0
0.70605,0.29443,0,1134.0
0.49365,0.50684,1,1722.0
0.4082,0.5918,1,1914.0
0.4082,0.5918,1,1479.0
0.80371,0.19702,0,1946.0
0.42773,0.57324,1,1080.0
0.69727,0.30322,0,1325.0
0.42627,0.57422,1,1335.0
0.68945,0.31055,0,1775.0
0.66211,0.3374,0,1270.0
0.64648,0.35303,0,1642.0
0.32568,0.6748,1,1496.0
0.41162,0.58887,1,1602.0
0.34912,0.65137,1,1288.0
0.37988,0.62012,1,1472.0
0.42041,0.5791,1,1427.0
0.70215,0.29785,0,1188.0
0.41162,0.58691,1,1691.0
0.71875,0.28174,0,1368.0
0.7373,0.26123,0,1422.0
0.62598,0.37451,0,1100.0
0.62305,0.37744,0,1374.0
0.67773,0.32275,0,1278.0
0.64258,0.35791,0,1512.0
0.35107,0.64941,1,1885.0
0.67285,0.32764,0,1106.0
0.65918,0.33984,0,1638.0
0.39258,0.60742,1,1124.0
0.31836,0.68262,1,1751.0
0.63965,0.36035,0,1169.0
0.73438,0.26562,0,1107.0
0.66309,0.3374,0,1660.0
0.76465,0.23486,0,1525.0
0.38867,0.61133,1,1362.0
0.70703,0.29346,0,1161.0
0.37598,0.625,1,1732.0
0.69238,0.30762,0,1920.0
0.43066,0.57031,1,1217.0
0.40625,0.59375,1,1508.0
0.76855,0.23071,0,1761.0
0.67969,0.32031,0,1289.0
0.42676,0.57227,1,1516.0
0.71777,0.28271,0,1959.0
0.65527,0.3457,0,1410.0
0.45703,0.54199,1,1843.0
0.4248,0.57422,1,1256.0
0.39746,0.60254,1,1546.0
0.42725,0.57227,1,1542.0
0.62598,0.37451,0,1128.0
0.59863,0.40039,0,1596.0
0.38525,0.61426,1,1821.0
0.37842,0.62109,1,1929.0
0.38477,0.61621,1,1808.0
0.63086,0.37012,0,1557.0
0.76855,0.23022,0,1112.0
0.36475,0.63477,1,1451.0
0.46436,0.53516,1,1614.0
0.4917,0.50781,1,1044.0
0.45947,0.54004,1,1185.0
0.61328,0.38721,0,1566.0
0.64453,0.35596,0,1798.0
0.51172,0.48828,0,1507.0
0.78125,0.21802,0,1377.0
0.64844,0.35156,0,1171.0
0.59766,0.40186,0,1220.0
0.72168,0.27832,0,1458.0
0.75781,0.24316,0,1946.0
0.49658,0.50293,1,1135.0
0.64258,0.35645,0,1768.0
0.42383,0.57617,1,1488.0
0.4082,0.5918,1,1912.0
0.39551,0.60449,1,1411.0
0.48584,0.51465,1,1168.0
0.36377,0.63672,1,1260.0
0.63086,0.36963,0,1540.0
0.42285,0.57715,1,1453.0
0.65723,0.34229,0,1381.0
0.75391,0.24658,0,1929.0
0.42871,0.57227,1,1573.0
0.43457,0.56543,1,1207.0
0.50781,0.49268,0,1236.0
0.36865,0.63184,1,1125.0
0.66992,0.33105,0,1918.0
0.44336,0.55664,1,1476.0
0.76855,0.23145,0,1908.0
0.44287,0.55664,1,1631.0
0.36621,0.63477,1,1628.0
0.41943,0.58008,1,1847.0
0.3833,0.61719,1,1951.0
0.66504,0.33398,0,1116.0
0.62109,0.37842,0,1755.0
0.61426,0.38525,0,1139.0
0.40479,0.5957,1,1585.0
0.62402,0.37549,0,1700.0
0.37842,0.62207,1,1975.0
0.41064,0.58984,1,1077.0
0.396,0.60352,1,1175.0
0.72852,0.27148,0,1526.0
0.69922,0.30029,0,1137.0
0.71289,0.2876,0,1286.0
0.63184,0.36816,0,1185.0
0.75977,0.24023,0,1220.0
0.64746,0.35205,0,1562.0
0.35889,0.64062,1,1752.0
0.64355,0.35742,0,1519.0
0.56543,0.43408,0,1733.0
0.62207,0.37891,0,1581.0
0.69238,0.30811,0,1076.0
0.67773,0.32178,0,1688.0
0.49268,0.50781,1,1902.0
0.38037,0.61914,1,1601.0
0.66309,0.3374,0,1096.0
0.6748,0.3252,0,1260.0
0.66016,0.34033,0,1521.0
0.42725,0.57227,1,1599.0
0.43359,0.56641,1,1404.0
0.68359,0.31641,0,1400.0
0.40576,0.59473,1,1874.0
0.6377,0.3623,0,1352.0
0.36084,0.63965,1,1760.0
0.40479,0.5957,1,1476.0
0.4082,0.5918,1,1397.0
0.44043,0.56055,1,1827.0
0.59277,0.40674,0,1566.0
0.57324,0.42725,0,1547.0
0.77148,0.229,0,1151.0
