probability_0,probability_1,classification,clock_cycles
0.67920911,0.32079089,0,629.0
0.57459164,0.42540842,0,553.0
0.60483122,0.39516884,0,509.0
0.74677742,0.25322258,0,459.0
0.68126166,0.31873846,0,621.0
0.63015664,0.36984336,0,426.0
0.65931857,0.34068143,0,598.0
0.68190825,0.31809181,0,536.0
0.63461685,0.36538315,0,592.0
0.66761899,0.33238095,0,477.0
0.47262233,0.52737772,1,514.0
0.43510938,0.56489074,1,630.0
0.64226723,0.35773265,0,466.0
0.4371106,0.56288946,1,587.0
0.6074003,0.39259988,0,588.0
0.52462173,0.47537827,0,559.0
0.43360162,0.56639838,1,648.0
0.43313938,0.56686068,1,623.0
0.45393467,0.54606521,1,485.0
0.45593125,0.54406869,1,472.0
0.70328557,0.29671437,0,544.0
0.65361261,0.34638733,0,561.0
0.43978131,0.56021857,1,478.0
0.70407927,0.29592067,0,630.0
0.44067705,0.55932295,1,427.0
0.68102109,0.31897891,0,468.0
0.71907222,0.28092772,0,558.0
0.43327093,0.56672907,1,486.0
0.77304864,0.22695142,0,636.0
0.74029326,0.25970668,0,501.0
0.45077235,0.54922771,1,515.0
0.64540339,0.35459656,0,680.0
0.60960233,0.39039755,0,564.0
0.43564326,0.56435668,1,517.0
0.43214101,0.56785893,1,610.0
0.71782243,0.28217763,0,620.0
0.47923476,0.5207653,1,436.0
0.43398017,0.56601977,1,526.0
0.43346405,0.56653607,1,406.0
0.65818691,0.34181303,0,574.0
0.67526019,0.32473975,0,621.0
0.46000195,0.53999817,1,626.0
0.44264692,0.55735314,1,624.0
0.69785428,0.30214566,0,634.0
0.45049608,0.54950404,1,642.0
0.43747598,0.56252408,1,562.0
0.43744677,0.56255317,1,617.0
0.61409545,0.38590449,0,678.0
0.63394606,0.36605394,0,441.0
0.51601183,0.48398817,0,520.0
0.60748315,0.39251679,0,688.0
0.68529761,0.31470245,0,539.0
0.69395757,0.30604243,0,559.0
0.70083511,0.29916501,0,450.0
0.62649465,0.37350529,0,594.0
0.44990134,0.55009878,1,666.0
0.72517586,0.2748242,0,487.0
0.71860409,0.28139591,0,567.0
0.62108588,0.37891412,0,556.0
0.72295105,0.27704901,0,535.0
0.43509865,0.56490123,1,485.0
0.6589613,0.34103882,0,414.0
0.53754401,0.46245593,0,595.0
0.74048173,0.25951821,0,555.0
0.73413444,0.2658655,0,594.0
0.7117027,0.2882973,0,565.0
0.67332006,0.32667994,0,426.0
0.65850604,0.3414939,0,548.0
0.57776403,0.42223597,0,431.0
0.54024386,0.4597562,0,616.0
0.45549315,0.54450703,1,595.0
0.70226252,0.29773748,0,451.0
0.44573563,0.55426443,1,582.0
0.71613932,0.28386068,0,442.0
0.43440586,0.56559408,1,465.0
0.4967643,0.50323582,1,545.0
0.61407244,0.38592756,0,551.0
0.43457401,0.56542611,1,589.0
0.43337679,0.56662309,1,584.0
0.46214014,0.53785992,1,512.0
0.48166215,0.51833785,1,546.0
0.54541373,0.45458633,0,509.0
0.50175464,0.49824536,0,508.0
0.70494878,0.29505122,0,527.0
0.57135522,0.42864484,0,465.0
0.76081097,0.23918894,0,537.0
0.67788661,0.32211339,0,569.0
0.44752717,0.55247295,1,508.0
0.56126559,0.43873441,0,479.0
0.66378057,0.33621937,0,529.0
0.69417059,0.30582947,0,653.0
0.66894615,0.33105385,0,559.0
0.45607448,0.5439254,1,631.0
0.43878508,0.56121492,1,618.0
0.68959701,0.31040293,0,577.0
0.44430178,0.55569828,1,610.0
0.44051063,0.55948949,1,504.0
0.65389562,0.34610438,0,650.0
0.7032038,0.29679614,0,452.0
0.59988737,0.40011263,0,561.0
0.44603878,0.55396116,1,467.0
0.63108861,0.36891145,0,457.0
0.64960802,0.35039198,0,646.0
0.61638987,0.38361007,0,569.0
0.43476373,0.56523633,1,549.0
0.68194497,0.31805497,0,553.0
0.6301049,0.36989504,0,476.0
0.50737524,0.4926247,0,415.0
0.44152087,0.55847919,1,417.0
0.47326934,0.52673066,1,402.0
0.4365012,0.56349874,1,589.0
0.45536166,0.54463828,1,490.0
0.73391569,0.26608431,0,653.0
0.43217736,0.56782246,1,598.0
0.43269044,0.56730974,1,480.0
0.43252426,0.5674758,1,592.0
0.73010468,0.2698952,0,391.0
0.4425422,0.55745769,1,456.0
0.43273264,0.5672673,1,517.0
0.65620661,0.34379333,0,578.0
0.46927261,0.53072739,1,586.0
0.64101815,0.35898179,0,650.0
0.45799124,0.54200888,1,470.0
0.7170403,0.2829597,0,508.0
0.57280862,0.42719144,0,625.0
0.66344225,0.33655775,0,657.0
0.43909979,0.56090021,1,482.0
0.46934491,0.53065503,1,483.0
0.64886069,0.35113943,0,663.0
0.43853652,0.56146336,1,550.0
0.44415557,0.55584443,1,581.0
0.7361902,0.26380986,0,624.0
0.68820739,0.31179261,0,576.0
0.61831141,0.38168854,0,539.0
0.74790072,0.25209928,0,584.0
0.59855318,0.4014467,0,622.0
0.44793648,0.55206358,1,499.0
0.76045918,0.23954085,0,440.0
0.6586566,0.34134352,0,477.0
0.52411413,0.47588587,0,458.0
0.68008971,0.31991035,0,633.0
0.6030674,0.3969326,0,635.0
0.51276922,0.48723084,0,653.0
0.66823566,0.33176434,0,620.0
0.4725517,0.5274483,1,524.0
0.55592895,0.44407105,0,533.0
0.53245437,0.46754557,0,561.0
0.49419409,0.50580597,1,424.0
0.47844917,0.52155077,1,682.0
0.69197762,0.3080225,0,638.0
0.49349087,0.50650918,1,470.0
0.43523204,0.56476784,1,406.0
0.4350633,0.56493652,1,626.0
0.76185596,0.23814404,0,592.0
0.44617033,0.55382967,1,621.0
0.68532217,0.31467783,0,441.0
0.44239157,0.55760849,1,482.0
0.67954004,0.32045984,0,529.0
0.65692163,0.34307837,0,486.0
0.64257717,0.35742295,0,519.0
0.45819855,0.54180133,1,546.0
0.43609524,0.56390476,1,555.0
0.44234711,0.55765295,1,439.0
0.43263513,0.56736493,1,559.0
0.43960172,0.56039822,1,514.0
0.68946135,0.31053871,0,627.0
0.43649065,0.56350935,1,625.0
0.70244646,0.2975536,0,617.0
0.71651649,0.28348356,0,523.0
0.62275159,0.37724835,0,553.0
0.61984801,0.38015199,0,406.0
0.66906989,0.33093011,0,572.0
0.6383388,0.36166108,0,644.0
0.44085103,0.55914903,1,438.0
0.66515064,0.3348493,0,573.0
0.6545608,0.3454392,0,474.0
0.4321366,0.56786346,1,633.0
0.4655934,0.53440654,1,643.0
0.63618767,0.36381233,0,427.0
0.71342778,0.28657222,0,668.0
0.65736914,0.3426308,0,517.0
0.73526716,0.26473284,0,588.0
0.43195456,0.56804538,1,461.0
0.69292271,0.30707729,0,494.0
0.43338138,0.56661868,1,495.0
0.68068469,0.3193152,0,576.0
0.44791615,0.55208385,1,568.0
0.43446356,0.5655365,1,503.0
0.73893309,0.26106697,0,533.0
0.67094159,0.32905835,0,671.0
0.44493896,0.55506098,1,526.0
0.70159221,0.29840767,0,557.0
0.64997447,0.35002548,0,475.0
0.46456498,0.53543508,1,482.0
0.44381744,0.55618262,1,535.0
0.43270481,0.56729519,1,533.0
0.44290227,0.55709779,1,477.0
0.62235785,0.37764221,0,654.0
0.59962118,0.40037882,0,530.0
0.43199337,0.56800663,1,634.0
0.43281388,0.56718612,1,473.0
0.43211496,0.56788504,1,647.0
0.62710488,0.37289506,0,508.0
0.73925269,0.26074743,0,633.0
0.43456173,0.56543815,1,651.0
0.47037435,0.52962554,1,642.0
0.49132949,0.50867057,1,661.0
0.46615261,0.53384745,1,634.0
0.61115837,0.38884157,0,581.0
0.64040244,0.35959756,0,686.0
0.51189327,0.48810667,0,646.0
0.7474333,0.25256658,0,511.0
0.64438641,0.35561371,0,654.0
0.59757304,0.40242708,0,576.0
0.70457351,0.29542649,0,483.0
0.72940528,0.27059472,0,636.0
0.4967643,0.50323582,1,615.0
0.63907468,0.36092526,0,618.0
0.44149524,0.55850482,1,437.0
0.43500328,0.56499684,1,664.0
0.43238825,0.56761181,1,453.0
0.48557174,0.51442826,1,611.0
0.43519598,0.56480408,1,517.0
0.62770498,0.37229508,0,553.0
0.44093275,0.55906725,1,505.0
0.65239275,0.34760731,0,517.0
0.72753835,0.27246165,0,413.0
0.44687432,0.55312574,1,640.0
0.44994229,0.55005765,1,633.0
0.50779438,0.49220574,0,469.0
0.43411851,0.56588161,1,496.0
0.66244709,0.33755291,0,432.0
0.45515966,0.54484046,1,540.0
0.73850489,0.26149505,0,689.0
0.4549154,0.54508448,1,453.0
0.43476707,0.56523287,1,530.0
0.43950593,0.56049418,1,542.0
0.43214756,0.5678525,1,433.0
0.66015768,0.33984226,0,529.0
0.61815035,0.38184965,0,487.0
0.61294079,0.38705909,0,475.0
0.43406236,0.56593776,1,424.0
0.62111175,0.37888831,0,596.0
0.43294746,0.5670526,1,640.0
0.43582362,0.56417632,1,627.0
0.43246609,0.56753397,1,553.0
0.70926392,0.29073614,0,493.0
0.6874795,0.31252044,0,507.0
0.69764602,0.30235404,0,480.0
0.62879217,0.37120783,0,571.0
0.73168635,0.26831353,0,527.0
0.64377069,0.35622936,0,550.0
0.43694389,0.56305599,1,414.0
0.63897824,0.3610217,0,444.0
0.56797934,0.43202078,0,614.0
0.61802232,0.38197762,0,612.0
0.68076587,0.31923407,0,616.0
0.66992891,0.33007109,0,557.0
