probability_0,probability_1,classification,clock_cycles
0.68848,0.31201,0,1801.0
0.57324,0.42725,0,1618.0
0.60449,0.39502,0,1414.0
0.7793,0.21997,0,1708.0
0.69238,0.30713,0,2224.0
0.63281,0.36621,0,1733.0
0.66504,0.33545,0,1345.0
0.69336,0.30615,0,1839.0
0.63867,0.36182,0,1842.0
0.67578,0.32422,0,2297.0
0.46777,0.53223,1,2317.0
0.4082,0.5918,1,1881.0
0.64648,0.354,0,2108.0
0.41406,0.58691,1,2317.0
0.6084,0.39062,0,1906.0
0.52441,0.47461,0,1755.0
0.40186,0.59766,1,2036.0
0.3999,0.59961,1,1962.0
0.44043,0.55859,1,2069.0
0.44434,0.55566,1,2281.0
0.7207,0.27979,0,1631.0
0.6582,0.34082,0,1480.0
0.4209,0.5791,1,1654.0
0.72168,0.27832,0,1719.0
0.35156,0.64844,1,2043.0
0.69238,0.30713,0,1657.0
0.74219,0.2583,0,2000.0
0.40137,0.59863,1,1411.0
0.4458,0.55371,1,1975.0
0.77148,0.229,0,2095.0
0.43555,0.56445,1,2377.0
0.64941,0.35059,0,1606.0
0.61133,0.38867,0,2275.0
0.40967,0.58984,1,1441.0
0.39307,0.60645,1,2340.0
0.74023,0.25977,0,2268.0
0.47607,0.52441,1,1994.0
0.40381,0.59668,1,2267.0
0.40186,0.59766,1,2448.0
0.66406,0.33643,0,2458.0
0.68359,0.31543,0,2314.0
0.4502,0.5498,1,1441.0
0.42676,0.57422,1,1438.0
0.71289,0.28711,0,1398.0
0.33594,0.66406,1,1707.0
0.41504,0.58594,1,2464.0
0.35742,0.6416,1,1966.0
0.61523,0.38428,0,1480.0
0.6377,0.36328,0,2337.0
0.5166,0.48438,0,2148.0
0.60938,0.39062,0,2180.0
0.69629,0.30273,0,2395.0
0.70801,0.29199,0,2342.0
0.7168,0.2832,0,2297.0
0.62891,0.37061,0,1759.0
0.43457,0.56543,1,1773.0
0.75,0.24951,0,2304.0
0.73926,0.25928,0,1908.0
0.62305,0.37598,0,1549.0
0.74707,0.25293,0,1695.0
0.36426,0.63574,1,2182.0
0.66406,0.33496,0,2421.0
0.53711,0.46338,0,1601.0
0.77148,0.229,0,2219.0
0.76367,0.23633,0,1416.0
0.73145,0.26855,0,2492.0
0.68164,0.31787,0,2236.0
0.66406,0.33594,0,2093.0
0.57617,0.42236,0,1726.0
0.54004,0.45996,0,2451.0
0.44336,0.55664,1,2446.0
0.71875,0.28174,0,2083.0
0.42969,0.57129,1,2486.0
0.73828,0.26221,0,1516.0
0.40576,0.59473,1,2396.0
0.49658,0.50293,1,1544.0
0.61523,0.38428,0,1361.0
0.40674,0.59473,1,2490.0
0.40088,0.59863,1,2245.0
0.45361,0.54688,1,2389.0
0.47803,0.52148,1,2181.0
0.54395,0.45557,0,1591.0
0.50195,0.49805,0,1750.0
0.72266,0.27734,0,1723.0
0.56934,0.42969,0,2124.0
0.80176,0.19873,0,2319.0
0.6875,0.31299,0,1795.0
0.33936,0.66016,1,2163.0
0.56055,0.43896,0,1481.0
0.6709,0.32861,0,1486.0
0.70898,0.29102,0,1793.0
0.67773,0.32275,0,1515.0
0.44482,0.55566,1,2404.0
0.41797,0.58105,1,1992.0
0.70215,0.29785,0,1998.0
0.42627,0.57422,1,1708.0
0.35156,0.64844,1,1927.0
0.65918,0.34082,0,2295.0
0.7207,0.27979,0,1985.0
0.60059,0.3999,0,1314.0
0.42676,0.57324,1,1357.0
0.63477,0.36523,0,1649.0
0.65332,0.3457,0,1330.0
0.61914,0.38037,0,1363.0
0.40674,0.59375,1,1576.0
0.69336,0.30664,0,1942.0
0.63379,0.36719,0,1533.0
0.50781,0.49268,0,2453.0
0.42432,0.5752,1,1420.0
0.46777,0.53125,1,2315.0
0.41211,0.58789,1,2211.0
0.44336,0.55664,1,2018.0
0.7627,0.2373,0,1730.0
0.38477,0.61621,1,2424.0
0.39746,0.60254,1,1515.0
0.38037,0.61914,1,2258.0
0.75684,0.2439,0,1581.0
0.34766,0.65234,1,2470.0
0.39746,0.60254,1,1469.0
0.66113,0.33838,0,1866.0
0.46338,0.53711,1,1917.0
0.64551,0.35498,0,2399.0
0.44775,0.55273,1,1685.0
0.73828,0.26123,0,1919.0
0.57129,0.4292,0,1502.0
0.6709,0.32959,0,2094.0
0.41895,0.58105,1,2397.0
0.46289,0.53711,1,2412.0
0.65332,0.34717,0,1534.0
0.41748,0.58301,1,1910.0
0.42627,0.57422,1,1751.0
0.76465,0.23511,0,1922.0
0.7002,0.29932,0,1323.0
0.62109,0.37842,0,2420.0
0.78223,0.21777,0,1792.0
0.59863,0.40088,0,2366.0
0.43066,0.57031,1,1538.0
0.80176,0.19873,0,2456.0
0.66406,0.33594,0,1674.0
0.52441,0.47559,0,1614.0
0.68945,0.31055,0,1624.0
0.60254,0.39648,0,1540.0
0.51367,0.4873,0,2426.0
0.67676,0.32373,0,1967.0
0.4668,0.53223,1,2401.0
0.55566,0.44385,0,2103.0
0.53125,0.46875,0,2182.0
0.49463,0.50586,1,1822.0
