probability_0,probability_1,classification,clock_cycles
0.64282465,0.35717529,0,380.0
0.57678032,0.42321968,0,363.0
0.59860146,0.40139854,0,386.0
0.6773479,0.3226521,0,324.0
0.64392507,0.35607493,0,383.0
0.61482871,0.38517129,0,360.0
0.63190281,0.36809731,0,384.0
0.6442709,0.35572916,0,386.0
0.61753821,0.38246185,0,429.0
0.63652098,0.36347914,0,415.0
0.45162016,0.54837978,1,343.0
0.27407408,0.72592592,1,478.0
0.62209749,0.37790263,0,439.0
0.29951948,0.70048046,1,357.0
0.6003207,0.3996793,0,378.0
0.5308913,0.46910876,0,403.0
0.24636164,0.75363839,1,337.0
0.23466921,0.76533079,1,402.0
0.39892054,0.60107946,1,477.0
0.40601164,0.5939883,1,443.0
0.65547848,0.34452158,0,414.0
0.628672,0.37132794,0,332.0
0.32439214,0.67560792,1,370.0
0.65588713,0.34411287,0,451.0
-0.18499625,1.1849961,1,437.0
0.64379644,0.35620356,0,445.0
0.66352701,0.33647299,0,350.0
0.23824587,0.76175416,1,320.0
0.69029415,0.30970585,0,396.0
0.67413783,0.32586229,0,383.0
0.38655573,0.61344409,1,455.0
0.62393594,0.37606394,0,432.0
0.60178018,0.39821988,0,396.0
0.28173536,0.7182647,1,406.0
0.19175383,0.80824614,1,382.0
0.66289544,0.33710456,0,370.0
0.46538603,0.53461397,1,467.0
0.2544874,0.7455126,1,357.0
0.24311987,0.75688016,1,430.0
0.63126576,0.36873424,0,410.0
0.64069462,0.35930544,0,400.0
0.41910279,0.58089709,1,347.0
0.34497386,0.65502608,1,379.0
0.65266871,0.34733135,0,385.0
-0.50807786,1.5080779,1,415.0
0.30339187,0.69660819,1,365.0
-0.086697385,1.0866973,1,435.0
0.60471845,0.39528161,0,365.0
0.61713326,0.3828668,0,377.0
0.52097833,0.47902167,0,385.0
0.60037601,0.39962411,0,393.0
0.6460762,0.35392392,0,455.0
0.65063798,0.34936208,0,398.0
0.65421355,0.34578645,0,464.0
0.61257386,0.38742608,0,338.0
0.38286221,0.61713791,1,403.0
0.66659915,0.33340073,0,455.0
0.66329062,0.3367095,0,466.0
0.6091907,0.39080936,0,411.0
0.66548169,0.33451843,0,382.0
-0.010979602,1.0109797,1,459.0
0.63170183,0.36829829,0,414.0
0.54440832,0.45559162,0,463.0
0.67423117,0.32576877,0,382.0
0.67107713,0.32892287,0,360.0
0.6597898,0.34021014,0,462.0
0.6396414,0.3603586,0,443.0
0.63144553,0.36855441,0,344.0
0.57922626,0.42077374,0,311.0
0.54705703,0.45294303,0,432.0
0.40449709,0.59550273,1,378.0
0.65495086,0.34504908,0,365.0
0.36296701,0.63703287,1,353.0
0.66204357,0.33795643,0,446.0
0.26254302,0.73745692,1,476.0
0.49525744,0.50474262,1,369.0
0.60470343,0.39529651,0,362.0
0.26547635,0.73452365,1,481.0
0.24097157,0.75902843,1,427.0
0.42536777,0.57463217,1,392.0
0.47003305,0.52996707,1,311.0
0.55198038,0.44801962,0,437.0
0.50249195,0.49750793,0,386.0
0.6563344,0.34366566,0,414.0
0.57424092,0.42575908,0,321.0
0.68426836,0.31573164,0,316.0
0.64211321,0.35788679,0,433.0
-0.40274191,1.4027419,1,460.0
0.56601381,0.43398625,0,389.0
0.63439679,0.36560327,0,367.0
0.65074921,0.34925073,0,435.0
