probability_0,probability_1,classification,clock_cycles
0.688,0.312,0,1798.0
0.594,0.422,0,543.0
0.625,0.391,0,794.0
0.938,0.0332,0,1883.0
0.688,0.312,0,605.0
0.656,0.359,0,409.0
0.688,0.344,0,1297.0
0.719,0.297,0,1822.0
0.656,0.375,0,358.0
0.656,0.328,0,1903.0
0.438,0.531,1,1924.0
0.406,0.594,1,960.0
0.656,0.375,0,1814.0
0.375,0.625,1,227.0
0.625,0.391,0,1428.0
0.531,0.484,0,127.0
0.375,0.625,1,1243.0
0.375,0.625,1,1644.0
0.422,0.562,1,1849.0
0.453,0.562,1,537.0
0.719,0.281,0,281.0
0.688,0.344,0,576.0
0.422,0.594,1,805.0
0.719,0.297,0,71.0
0.391,0.625,1,135.0
0.719,0.297,0,1937.0
0.781,0.25,0,502.0
0.375,0.625,1,733.0
1.0,176.0,1,919.0
1.0,0.0186,0,271.0
0.422,0.562,1,229.0
0.656,0.375,0,1219.0
0.625,0.391,0,68.0
0.406,0.594,1,351.0
0.375,0.625,1,863.0
0.75,0.234,0,65.0
0.484,0.531,1,1276.0
0.375,0.625,1,439.0
0.375,0.625,1,1070.0
0.688,0.344,0,1182.0
0.688,0.312,0,1683.0
0.438,0.531,1,75.0
0.422,0.594,1,1187.0
0.719,0.281,0,1988.0
0.344,0.625,1,1154.0
0.422,0.594,1,106.0
0.359,0.625,1,217.0
0.594,0.375,0,2044.0
0.656,0.359,0,1829.0
0.531,0.484,0,1148.0
0.625,0.391,0,744.0
0.719,0.297,0,40.0
0.719,0.297,0,444.0
0.719,0.281,0,1947.0
0.594,0.375,0,816.0
0.453,0.562,1,578.0
0.781,0.25,0,1127.0
0.75,0.25,0,880.0
0.625,0.391,0,880.0
0.781,0.25,0,269.0
0.359,0.625,1,1147.0
0.688,0.344,0,1250.0
0.531,0.469,0,1237.0
0.938,0.0332,0,902.0
0.781,0.25,0,126.0
0.75,0.25,0,204.0
0.688,0.312,0,245.0
0.688,0.344,0,1750.0
0.594,0.422,0,1266.0
0.531,0.469,0,551.0
0.453,0.562,1,1234.0
0.719,0.281,0,448.0
0.422,0.562,1,995.0
0.75,0.25,0,572.0
0.406,0.594,1,1085.0
0.5,0.5,0,1194.0
0.625,0.391,0,46.0
0.406,0.594,1,937.0
0.375,0.625,1,10.0
0.453,0.562,1,1182.0
0.484,0.531,1,837.0
0.562,0.469,0,1017.0
0.5,0.5,0,1232.0
0.719,0.281,0,411.0
0.594,0.422,0,411.0
0.969,0.041,0,1251.0
0.688,0.312,0,208.0
0.344,0.656,1,1087.0
0.562,0.453,0,1090.0
0.656,0.328,0,1270.0
0.719,0.297,0,469.0
0.656,0.328,0,409.0
0.453,0.562,1,738.0
0.422,0.594,1,629.0
0.719,0.297,0,2036.0
0.422,0.562,1,1129.0
0.344,0.625,1,483.0
0.688,0.344,0,1214.0
0.719,0.281,0,1971.0
0.594,0.391,0,1914.0
0.422,0.594,1,987.0
0.656,0.359,0,292.0
0.625,0.344,0,1251.0
0.625,0.391,0,1842.0
0.375,0.625,1,1030.0
0.719,0.297,0,1976.0
0.625,0.375,0,619.0
0.5,0.484,0,1951.0
0.453,0.562,1,1130.0
0.484,0.531,1,533.0
0.406,0.594,1,255.0
0.453,0.562,1,1227.0
1.0,14.5,1,1338.0
0.375,0.656,1,819.0
0.375,0.625,1,1212.0
0.375,0.625,1,1869.0
1.0,14.5,1,344.0
0.359,0.625,1,532.0
0.375,0.625,1,337.0
0.688,0.344,0,1104.0
0.484,0.531,1,388.0
0.656,0.375,0,1240.0
0.453,0.562,1,409.0
0.75,0.234,0,483.0
0.594,0.422,0,309.0
0.656,0.328,0,2019.0
0.422,0.594,1,1215.0
0.438,0.531,1,473.0
0.688,0.344,0,924.0
0.422,0.594,1,182.0
0.406,0.594,1,1175.0
1.0,14.5,1,285.0
0.719,0.297,0,1163.0
0.594,0.375,0,271.0
1.0,0.0186,0,271.0
0.594,0.391,0,722.0
0.453,0.562,1,344.0
1.0,0.00879,0,817.0
0.688,0.344,0,377.0
0.531,0.484,0,274.0
0.688,0.312,0,506.0
0.625,0.391,0,1124.0
0.5,0.5,0,785.0
0.656,0.328,0,1242.0
0.484,0.531,1,594.0
0.562,0.453,0,100.0
0.531,0.484,0,1916.0
0.5,0.5,0,342.0
0.484,0.531,1,510.0
0.719,0.281,0,810.0
0.5,0.5,0,236.0
0.406,0.594,1,1837.0
0.406,0.594,1,1860.0
1.0,0.00879,0,904.0
0.422,0.594,1,538.0
0.719,0.297,0,970.0
0.422,0.594,1,55.0
0.688,0.312,0,374.0
0.688,0.344,0,1033.0
0.625,0.344,0,53.0
0.344,0.656,1,1118.0
0.375,0.625,1,1754.0
0.359,0.625,1,770.0
0.375,0.656,1,733.0
0.422,0.594,1,1752.0
0.719,0.297,0,1165.0
0.422,0.594,1,617.0
0.719,0.281,0,1089.0
0.75,0.25,0,1802.0
0.625,0.391,0,763.0
0.594,0.375,0,1166.0
0.688,0.312,0,1200.0
0.656,0.359,0,66.0
0.359,0.625,1,1959.0
0.688,0.312,0,799.0
0.688,0.344,0,66.0
0.375,0.625,1,191.0
0.297,0.688,1,535.0
0.656,0.359,0,1212.0
0.719,0.281,0,1303.0
0.688,0.344,0,696.0
1.0,14.5,1,1077.0
0.375,0.625,1,2036.0
0.719,0.281,0,990.0
0.359,0.625,1,123.0
0.688,0.312,0,426.0
0.453,0.562,1,1747.0
0.375,0.625,1,2027.0
1.0,14.5,1,1740.0
0.688,0.312,0,748.0
0.422,0.594,1,661.0
0.719,0.281,0,1154.0
0.656,0.375,0,106.0
0.453,0.562,1,478.0
0.422,0.594,1,1836.0
0.375,0.625,1,1289.0
0.422,0.594,1,1155.0
0.625,0.391,0,971.0
0.594,0.391,0,971.0
0.375,0.625,1,1972.0
0.375,0.625,1,2030.0
0.375,0.625,1,197.0
0.656,0.359,0,482.0
1.0,14.5,1,733.0
0.375,0.656,1,1785.0
0.453,0.562,1,564.0
0.438,0.531,1,564.0
0.438,0.531,1,1258.0
0.625,0.391,0,1061.0
0.625,0.344,0,832.0
0.531,0.484,0,533.0
0.969,0.041,0,476.0
0.625,0.344,0,1279.0
0.594,0.391,0,1093.0
0.719,0.281,0,927.0
1.0,14.5,1,971.0
0.5,0.5,0,789.0
0.656,0.359,0,224.0
0.406,0.594,1,333.0
0.375,0.625,1,126.0
0.375,0.625,1,287.0
0.484,0.531,1,855.0
0.391,0.625,1,1021.0
0.656,0.359,0,1194.0
0.422,0.594,1,650.0
0.688,0.344,0,1796.0
0.781,0.25,0,832.0
0.422,0.594,1,902.0
0.453,0.562,1,970.0
0.5,0.484,0,154.0
0.391,0.625,1,33.0
0.656,0.328,0,1183.0
0.453,0.562,1,910.0
1.0,14.5,1,1858.0
0.422,0.562,1,190.0
0.391,0.625,1,2030.0
0.422,0.594,1,663.0
0.375,0.625,1,547.0
0.688,0.344,0,2005.0
0.625,0.375,0,999.0
0.625,0.391,0,1035.0
0.375,0.625,1,1828.0
0.594,0.375,0,487.0
0.375,0.625,1,406.0
0.406,0.594,1,1248.0
0.375,0.625,1,660.0
0.719,0.281,0,45.0
0.719,0.297,0,691.0
0.719,0.281,0,740.0
0.625,0.375,0,43.0
1.0,14.5,1,653.0
0.656,0.375,0,655.0
0.359,0.625,1,1959.0
0.656,0.375,0,1181.0
0.562,0.453,0,87.0
0.594,0.375,0,232.0
0.719,0.297,0,232.0
0.688,0.312,0,693.0
0.5,0.531,1,1017.0
0.375,0.656,1,1993.0
0.688,0.344,0,288.0
0.688,0.344,0,834.0
0.688,0.344,0,280.0
0.422,0.594,1,36.0
0.453,0.562,1,737.0
0.688,0.312,0,1856.0
0.406,0.594,1,1882.0
0.656,0.359,0,239.0
0.391,0.625,1,266.0
0.375,0.625,1,980.0
0.375,0.625,1,1111.0
0.453,0.562,1,1275.0
0.594,0.391,0,805.0
0.594,0.422,0,405.0
0.938,0.0332,0,499.0
