probability_0,probability_1,classification,clock_cycles
0.68957698,0.31042302,0,2774.0
0.57489932,0.42510074,0,2397.0
0.60581517,0.39418495,0,3464.0
0.78091908,0.21908092,0,3396.0
0.69210494,0.30789506,0,2968.0
0.63284564,0.3671543,0,4012.0
0.66576409,0.33423591,0,2635.0
0.69290423,0.30709577,0,2906.0
0.63774431,0.36225575,0,2780.0
0.67555475,0.32444525,0,3339.0
0.4695906,0.53040946,1,3296.0
0.40695387,0.59304619,1,3253.0
0.64625549,0.35374451,0,2411.0
0.41310012,0.58689988,1,2906.0
0.60850215,0.39149773,0,3634.0
0.52515566,0.4748444,0,2930.0
0.40093172,0.5990684,1,3018.0
0.39857602,0.60142398,1,3819.0
0.44497889,0.55502117,1,2321.0
0.44789493,0.55210507,1,3535.0
0.72014093,0.27985907,0,2565.0
0.65914857,0.34085137,0,2414.0
0.41977483,0.58022523,1,3255.0
0.72118378,0.27881616,0,2601.0
0.35219985,0.64780009,1,2564.0
0.69180799,0.30819196,0,3086.0
0.74133241,0.25866753,0,2712.0
0.39928573,0.60071421,1,2643.0
0.82133305,0.17866695,0,3554.0
0.77137315,0.22862682,0,2589.0
0.44014198,0.55985808,1,3243.0
0.649786,0.350214,0,3977.0
0.61081481,0.38918513,0,3585.0
0.40873796,0.59126198,1,2610.0
0.39074141,0.60925865,1,2617.0
0.73961949,0.26038051,0,3382.0
0.4773345,0.5226655,1,2361.0
0.4026311,0.59736896,1,3041.0
0.40026814,0.59973192,1,3947.0
0.6644448,0.33555514,0,4066.0
0.68475175,0.31524825,0,2775.0
0.45357436,0.5464257,1,3852.0
0.42587602,0.5741241,1,2897.0
0.71306717,0.28693277,0,2483.0
0.33732754,0.66267252,1,2652.0
0.41409338,0.58590662,1,2167.0
0.35897285,0.64102721,1,4107.0
0.61556005,0.38444,0,3378.0
0.63700473,0.36299539,0,4217.0
0.51648331,0.48351675,0,2825.0
0.60858917,0.39141071,0,3313.0
0.69711673,0.30288339,0,3002.0
0.708058,0.291942,0,3491.0
0.71693575,0.28306419,0,2566.0
0.62885714,0.3711428,0,3142.0
0.4387548,0.56124532,1,3271.0
0.74978602,0.2502138,0,3057.0
0.74069011,0.25930995,0,3188.0
0.62301838,0.37698156,0,2240.0
0.74668753,0.25331253,0,2618.0
0.36536127,0.63463867,1,2305.0
0.6653471,0.33465284,0,3420.0
0.5380373,0.4619627,0,2856.0
0.77164817,0.22835189,0,2530.0
0.76246619,0.23753393,0,2504.0
0.73132074,0.2686792,0,3197.0
0.68239915,0.31760085,0,2611.0
0.66481662,0.3351835,0,2284.0
0.57809126,0.42190868,0,2193.0
0.54071724,0.45928276,0,2574.0
0.44726306,0.552737,1,3178.0
0.71880019,0.28119987,0,3464.0
0.43170202,0.5682981,1,3415.0
0.73732257,0.26267737,0,3384.0
0.40436918,0.59563088,1,2710.0
0.49658746,0.5034126,1,3281.0
0.6155355,0.3844645,0,2887.0
0.40501565,0.59498441,1,2938.0
0.3998329,0.60016704,1,2562.0
0.45643765,0.54356241,1,3747.0
0.48009753,0.51990247,1,2306.0
0.54584455,0.45415556,0,3516.0
0.5018369,0.4981631,0,4148.0
0.7223289,0.2776711,0,3205.0
0.57165217,0.42834783,0,2543.0
0.80216825,0.19783178,0,3289.0
0.68795538,0.31204462,0,3948.0
0.34126836,0.65873158,1,4000.0
0.56157935,0.43842059,0,3072.0
0.67100203,0.32899797,0,3422.0
0.70833027,0.29166961,0,4059.0
0.67713916,0.3228609,0,2636.0
0.44810063,0.55189931,1,3728.0
0.41742742,0.58257246,1,2710.0
0.7025162,0.29748374,0,2674.0
0.42907482,0.57092524,1,2672.0
0.35251302,0.64748704,1,2945.0
0.65947461,0.34052539,0,2824.0
0.72003365,0.27996635,0,2391.0
0.60067439,0.39932561,0,3440.0
0.43224245,0.56775749,1,2399.0
0.63386548,0.36613452,0,2633.0
0.65455914,0.34544092,0,2690.0
0.61799753,0.38200241,0,3345.0
0.4057222,0.59427774,1,2785.0
0.69294977,0.30705023,0,2428.0
0.63278925,0.36721081,0,2856.0
0.50766468,0.49233526,0,3276.0
0.42357588,0.57642412,1,2968.0
0.47036415,0.52963591,1,3164.0
0.41136914,0.58863091,1,4175.0
0.44707274,0.55292714,1,3201.0
0.76215243,0.23784745,0,3254.0
0.38018429,0.61981583,1,2796.0
0.39580655,0.60419333,1,2206.0
0.37692904,0.62307107,1,2768.0
0.75672221,0.24327764,0,3154.0
0.34888041,0.65111959,1,3247.0
0.39609724,0.60390258,1,3832.0
0.6621449,0.3378551,0,2419.0
0.465523,0.534477,1,2973.0
0.64485621,0.3551439,0,2431.0
0.45080972,0.54919028,1,4013.0
0.73855078,0.26144922,0,4032.0
0.57310927,0.42689079,0,2769.0
0.6706028,0.3293972,0,2504.0
0.41818446,0.58181548,1,3667.0
0.46561193,0.53438795,1,3563.0
0.65370715,0.34629285,0,2152.0
0.41681832,0.58318174,1,4174.0
