probability_0,probability_1,classification,clock_cycles
0.6416,0.35742,0,414.0
0.57422,0.42529,0,428.0
0.59863,0.40137,0,313.0
0.67676,0.32275,0,311.0
0.64453,0.35547,0,304.0
0.61426,0.38525,0,410.0
0.63184,0.36816,0,407.0
0.64551,0.35449,0,401.0
0.61816,0.38232,0,380.0
0.63672,0.36328,0,373.0
0.45215,0.54785,1,380.0
0.27344,0.72656,1,329.0
0.62207,0.37842,0,370.0
0.29736,0.70215,1,316.0
0.60059,0.40039,0,397.0
0.53125,0.46875,0,336.0
0.24414,0.75586,1,388.0
0.23438,0.76562,1,354.0
0.39844,0.60059,1,383.0
0.40527,0.59375,1,368.0
0.65527,0.34424,0,381.0
0.62891,0.37109,0,329.0
0.32471,0.6748,1,307.0
0.65625,0.34424,0,377.0
-0.18433,1.1836,1,407.0
0.64453,0.35547,0,350.0
0.66406,0.33691,0,400.0
0.23706,0.7627,1,387.0
0.68945,0.30957,0,327.0
0.6748,0.32617,0,356.0
0.38672,0.61328,1,293.0
0.62402,0.37598,0,345.0
0.60156,0.39795,0,292.0
0.28174,0.71777,1,368.0
0.19336,0.80664,1,372.0
0.66309,0.3374,0,342.0
0.46582,0.53418,1,276.0
0.25342,0.74707,1,389.0
0.24316,0.75684,1,357.0
0.63184,0.36865,0,321.0
0.64062,0.35889,0,342.0
0.41846,0.58008,1,322.0
0.34424,0.65625,1,342.0
0.65234,0.34668,0,281.0
-0.5166,1.5156,1,362.0
0.30225,0.69727,1,383.0
-0.095825,1.0957,1,401.0
0.60449,0.39502,0,406.0
0.61719,0.3833,0,318.0
0.52148,0.47949,0,389.0
0.60059,0.39941,0,442.0
0.64648,0.35352,0,324.0
0.65039,0.34912,0,375.0
0.65527,0.3457,0,308.0
0.6123,0.3877,0,374.0
0.38281,0.61719,1,377.0
0.66699,0.3335,0,287.0
0.66309,0.33691,0,323.0
0.60938,0.39111,0,312.0
0.66504,0.33496,0,355.0
-0.014496,1.0137,1,409.0
0.63184,0.36816,0,384.0
0.54395,0.45605,0,317.0
0.6748,0.32617,0,376.0
0.6709,0.32861,0,394.0
