probability_0,probability_1,classification,clock_cycles
0.68945,0.31042,0,1225.0
0.57495,0.42505,0,1754.0
0.60596,0.39417,0,1818.0
0.78052,0.21924,0,1298.0
0.69214,0.30798,0,1998.0
0.63281,0.36719,0,1325.0
0.66577,0.33423,0,1265.0
0.69287,0.30725,0,1773.0
0.63794,0.3623,0,1887.0
0.67554,0.32446,0,1600.0
0.46948,0.53052,1,1397.0
0.40686,0.59302,1,1766.0
0.64624,0.35376,0,1872.0
0.41309,0.58691,1,2054.0
0.60864,0.39148,0,2054.0
0.52515,0.4751,0,1143.0
0.401,0.59912,1,1486.0
0.39868,0.60132,1,1995.0
0.44495,0.55518,1,1542.0
0.448,0.552,1,1149.0
0.72021,0.28003,0,1960.0
0.65918,0.34094,0,1333.0
0.41992,0.58008,1,1905.0
0.72095,0.27893,0,1133.0
0.35217,0.64771,1,2023.0
0.69165,0.30847,0,1401.0
0.74121,0.25854,0,1364.0
0.39917,0.60083,1,2017.0
0.82104,0.17883,0,2031.0
0.77148,0.22858,0,1396.0
0.44006,0.55957,1,1988.0
0.6499,0.35034,0,1830.0
0.6106,0.38928,0,1289.0
0.40857,0.59155,1,1638.0
0.39075,0.60913,1,1993.0
0.73975,0.26038,0,1556.0
0.47729,0.52246,1,1269.0
0.40271,0.59717,1,2043.0
0.40015,0.59985,1,1877.0
0.66455,0.33545,0,1316.0
0.68481,0.31543,0,1176.0
0.45374,0.54614,1,1565.0
0.42578,0.57422,1,1145.0
0.71289,0.28711,0,1835.0
0.3374,0.6626,1,1975.0
0.41418,0.58594,1,1635.0
0.35913,0.64111,1,1564.0
0.61572,0.3844,0,1286.0
0.63672,0.36304,0,1287.0
0.51636,0.48352,0,1778.0
0.60864,0.39148,0,1821.0
0.69727,0.30273,0,2041.0
0.70801,0.29199,0,1613.0
0.7168,0.2832,0,1564.0
0.62891,0.37134,0,2027.0
0.43872,0.56128,1,1374.0
0.74976,0.25024,0,1188.0
0.74072,0.25928,0,1865.0
0.62305,0.37695,0,1980.0
0.74683,0.2533,0,1272.0
0.36548,0.63477,1,1843.0
0.66528,0.33472,0,1360.0
0.53809,0.46167,0,1521.0
0.77148,0.22845,0,1114.0
0.76245,0.23767,0,1981.0
0.73145,0.26868,0,1731.0
0.68237,0.31775,0,1287.0
0.66479,0.33521,0,1591.0
0.57812,0.42212,0,1721.0
0.54053,0.45923,0,1976.0
0.44714,0.55273,1,2068.0
0.71875,0.28125,0,1810.0
0.43176,0.56836,1,1344.0
0.73755,0.26245,0,1770.0
0.40442,0.59546,1,1753.0
0.49683,0.50342,1,1411.0
0.61572,0.3844,0,1325.0
0.40515,0.59473,1,1517.0
0.39978,0.6001,1,1168.0
0.45654,0.54346,1,1254.0
0.48022,0.51978,1,1911.0
0.5459,0.4541,0,1173.0
0.50171,0.49805,0,1405.0
0.72241,0.27759,0,1325.0
0.57178,0.42834,0,1566.0
0.802,0.19806,0,1378.0
0.68799,0.31213,0,1968.0
0.34155,0.65869,1,1485.0
0.56152,0.43848,0,1657.0
0.6709,0.32898,0,1503.0
0.70825,0.29175,0,1360.0
0.677,0.32275,0,1879.0
0.448,0.55176,1,1876.0
0.41748,0.58252,1,1316.0
0.70239,0.29761,0,1757.0
0.42896,0.5708,1,1721.0
0.35229,0.64746,1,1794.0
0.65942,0.34045,0,1354.0
0.71997,0.28003,0,1801.0
0.60059,0.39941,0,1851.0
0.43225,0.56787,1,1935.0
0.63379,0.36633,0,1452.0
0.65454,0.34546,0,1227.0
0.61792,0.38196,0,1799.0
0.40564,0.59424,1,1283.0
0.69287,0.30713,0,1331.0
0.63281,0.36731,0,2013.0
0.50757,0.49231,0,1605.0
0.42371,0.57642,1,1976.0
0.47046,0.52954,1,2021.0
0.41125,0.58862,1,1608.0
0.44702,0.55298,1,1842.0
0.76196,0.23816,0,1548.0
0.38025,0.61987,1,1462.0
0.39563,0.60425,1,1943.0
0.3772,0.62305,1,1952.0
0.75659,0.24323,0,1837.0
0.34888,0.65112,1,1774.0
0.39612,0.604,1,1524.0
0.66235,0.33789,0,1234.0
0.46533,0.53442,1,1927.0
0.64478,0.3551,0,1767.0
0.45093,0.54883,1,1474.0
0.73853,0.26135,0,1554.0
0.57324,0.42676,0,1349.0
0.67065,0.32947,0,1869.0
0.41821,0.58203,1,1603.0
0.4657,0.53442,1,1511.0
0.65381,0.34631,0,1977.0
0.41675,0.58325,1,1181.0
0.42871,0.57129,1,1803.0
0.76538,0.23468,0,1310.0
0.70068,0.29932,0,1875.0
0.62012,0.38013,0,1728.0
0.78247,0.21741,0,1218.0
0.59937,0.40051,0,1976.0
0.43542,0.56421,1,1631.0
0.80176,0.1983,0,1977.0
0.66504,0.33508,0,1600.0
0.52466,0.47546,0,1643.0
0.69043,0.30933,0,1428.0
0.60425,0.39587,0,1855.0
0.51318,0.48682,0,1197.0
0.67627,0.32385,0,1520.0
0.46948,0.53076,1,1294.0
0.55615,0.44373,0,1269.0
0.53296,0.46704,0,1419.0
0.49402,0.5061,1,1228.0
0.47656,0.52344,1,2085.0
0.70532,0.29456,0,1481.0
0.49316,0.50684,1,1798.0
0.40735,0.59253,1,1266.0
0.40674,0.59326,1,1349.0
0.80371,0.19629,0,1234.0
0.4325,0.56763,1,1388.0
0.69727,0.30273,0,1583.0
0.42529,0.57446,1,1588.0
0.6897,0.31006,0,1122.0
0.66284,0.33691,0,1864.0
0.64648,0.35339,0,1671.0
0.32837,0.67163,1,1107.0
0.41003,0.58984,1,2088.0
0.349,0.65088,1,1514.0
0.37622,0.62378,1,1676.0
0.41943,0.58081,1,1820.0
0.70215,0.29773,0,1203.0
0.41125,0.58862,1,1163.0
0.71875,0.28113,0,1275.0
0.73755,0.26233,0,1837.0
0.625,0.37512,0,1676.0
0.62158,0.3783,0,1414.0
0.677,0.32288,0,1864.0
0.64185,0.35815,0,1113.0
0.35181,0.64819,1,1257.0
0.67236,0.32739,0,2027.0
0.66016,0.33984,0,1400.0
0.39062,0.60938,1,1588.0
0.3208,0.67896,1,1682.0
0.6394,0.36047,0,1426.0
0.7334,0.26624,0,1252.0
0.66357,0.33655,0,1345.0
0.76416,0.23608,0,1604.0
0.3855,0.61475,1,1403.0
0.70679,0.29346,0,1574.0
0.37207,0.62817,1,1590.0
0.69141,0.30859,0,1866.0
0.43542,0.56445,1,1266.0
0.40454,0.59521,1,2022.0
0.76904,0.23071,0,1662.0
0.67969,0.32043,0,1339.0
0.43018,0.56982,1,1550.0
0.71802,0.28223,0,1865.0
0.65503,0.34497,0,1701.0
0.45947,0.54053,1,1570.0
0.4281,0.57178,1,1870.0
0.39612,0.604,1,1178.0
0.42627,0.57397,1,1608.0
0.62451,0.37573,0,1305.0
0.60034,0.39954,0,1638.0
0.3833,0.6167,1,1414.0
0.37488,0.625,1,1794.0
0.38098,0.6189,1,1815.0
0.62939,0.37048,0,1926.0
0.76978,0.23035,0,1569.0
0.36707,0.63306,1,1386.0
0.46704,0.53296,1,1834.0
0.49072,0.50928,1,1810.0
0.46155,0.53833,1,1738.0
0.6123,0.38757,0,1243.0
0.64404,0.35583,0,1585.0
0.51221,0.48792,0,1192.0
0.78174,0.21826,0,1467.0
0.64868,0.35132,0,1443.0
0.59814,0.40161,0,1254.0
0.72168,0.27832,0,1826.0
0.75562,0.24445,0,1978.0
0.49683,0.50342,1,2018.0
0.64258,0.3573,0,1600.0
0.42371,0.57642,1,1654.0
0.40649,0.59326,1,1557.0
0.39331,0.60693,1,1757.0
0.4845,0.51538,1,1558.0
0.36499,0.63501,1,1613.0
0.63037,0.36987,0,1433.0
0.42249,0.57715,1,1183.0
0.65771,0.34229,0,1798.0
0.75317,0.24695,0,1772.0
0.43347,0.56665,1,1554.0
0.4386,0.56128,1,1179.0
0.50781,0.49194,0,1686.0
0.3689,0.63135,1,1507.0
0.66943,0.33069,0,1292.0
0.4469,0.55322,1,1904.0
0.7688,0.23132,0,1691.0
0.44653,0.55371,1,1448.0
0.36621,0.63354,1,1312.0
