probability_0,probability_1,classification,clock_cycles
0.68774,0.31238,0,671.0
0.57495,0.42505,0,760.0
0.60571,0.39417,0,506.0
0.77051,0.22931,0,507.0
0.68994,0.30994,0,576.0
0.63257,0.36743,0,716.0
0.66479,0.33521,0,763.0
0.69067,0.3092,0,655.0
0.63745,0.36255,0,635.0
0.67407,0.32581,0,747.0
0.46912,0.53076,1,489.0
0.40051,0.59937,1,588.0
0.64575,0.35425,0,602.0
0.40796,0.59204,1,698.0
0.60864,0.3916,0,578.0
0.52515,0.47485,0,511.0
0.39331,0.60693,1,730.0
0.39026,0.60962,1,774.0
0.44348,0.55664,1,636.0
0.44666,0.55322,1,609.0
0.71655,0.28369,0,651.0
0.6582,0.34167,0,585.0
0.41589,0.58423,1,526.0
0.71729,0.28271,0,570.0
0.31982,0.68018,1,562.0
0.68945,0.31042,0,596.0
0.73584,0.26416,0,565.0
0.39099,0.60913,1,486.0
0.80444,0.19537,0,778.0
0.76245,0.23749,0,688.0
0.43848,0.56177,1,478.0
0.64917,0.35083,0,642.0
0.6106,0.3894,0,770.0
0.40271,0.59766,1,575.0
0.38,0.61987,1,696.0
0.73438,0.26562,0,588.0
0.47705,0.52295,1,754.0
0.39539,0.60474,1,791.0
0.39221,0.60767,1,715.0
0.66357,0.33655,0,735.0
0.68311,0.31702,0,806.0
0.45276,0.54712,1,618.0
0.42261,0.57764,1,481.0
0.70972,0.29028,0,688.0
0.28967,0.71045,1,591.0
0.40918,0.59082,1,675.0
0.33191,0.66797,1,724.0
0.61548,0.3844,0,577.0
0.63647,0.3634,0,742.0
0.5166,0.48352,0,628.0
0.60864,0.3916,0,650.0
0.69482,0.30518,0,487.0
0.70508,0.29504,0,505.0
0.71338,0.28674,0,686.0
0.62842,0.37146,0,756.0
0.43689,0.56323,1,749.0
0.74341,0.25671,0,652.0
0.73511,0.26477,0,539.0
0.6228,0.3772,0,582.0
0.74048,0.2594,0,613.0
0.34265,0.65723,1,488.0
0.66431,0.33569,0,726.0
0.53809,0.46167,0,702.0
0.7627,0.23737,0,716.0
0.75464,0.24542,0,602.0
0.72656,0.27319,0,629.0
0.68066,0.31934,0,691.0
0.66382,0.33606,0,706.0
0.57812,0.42212,0,551.0
0.54053,0.45923,0,569.0
0.4458,0.55396,1,747.0
0.71509,0.28491,0,762.0
0.42932,0.5708,1,536.0
