probability_0,probability_1,classification,clock_cycles
0.68957698,0.31042302,0,2090.0
0.57489932,0.42510074,0,1266.0
0.60581517,0.39418495,0,1732.0
0.78091908,0.21908095,0,1518.0
0.69210494,0.30789506,0,1831.0
0.63284564,0.3671543,0,1604.0
0.66576409,0.33423591,0,1930.0
0.69290423,0.30709577,0,1400.0
0.63774431,0.36225575,0,1514.0
0.67555475,0.32444525,0,2090.0
0.4695906,0.53040946,1,1335.0
0.40695387,0.59304619,1,1907.0
0.64625549,0.35374451,0,1711.0
0.41310012,0.58689988,1,1218.0
0.60850215,0.39149773,0,1711.0
0.52515566,0.4748444,0,2226.0
0.40093172,0.5990684,1,2235.0
0.39857602,0.60142398,1,1347.0
0.44497889,0.55502117,1,1590.0
0.44789493,0.55210507,1,1693.0
0.72014093,0.27985907,0,2225.0
0.65914857,0.34085137,0,1844.0
0.41977483,0.58022523,1,1225.0
0.72118378,0.27881616,0,1767.0
0.35219991,0.64780009,1,2051.0
0.69180799,0.30819196,0,1313.0
0.74133241,0.25866753,0,2021.0
0.39928573,0.60071421,1,2021.0
0.82133257,0.17866734,0,1252.0
0.77137315,0.22862682,0,2044.0
0.44014198,0.55985808,1,1475.0
0.649786,0.350214,0,1634.0
0.61081481,0.38918513,0,1387.0
0.40873796,0.59126198,1,2120.0
0.39074141,0.60925865,1,2113.0
0.73961949,0.26038051,0,1238.0
0.4773345,0.5226655,1,1769.0
0.4026311,0.59736896,1,1608.0
0.40026814,0.59973192,1,1794.0
0.6644448,0.33555514,0,1532.0
0.68475175,0.31524825,0,1384.0
0.45357436,0.5464257,1,1332.0
0.42587602,0.5741241,1,1985.0
0.71306717,0.28693277,0,1559.0
0.3373276,0.66267228,1,1394.0
0.41409338,0.58590662,1,2012.0
0.35897291,0.64102721,1,1875.0
0.61556005,0.38444,0,2216.0
0.63700473,0.36299539,0,1669.0
0.51648331,0.48351675,0,2064.0
0.60858917,0.39141071,0,1292.0
0.69711673,0.30288339,0,1486.0
0.708058,0.291942,0,1671.0
0.71693575,0.28306419,0,1792.0
0.62885714,0.3711428,0,1232.0
0.4387548,0.56124532,1,1859.0
0.74978602,0.2502138,0,1851.0
0.74069011,0.25930995,0,1646.0
0.62301838,0.37698156,0,2166.0
