probability_0,probability_1,classification,clock_cycles
0.68957698,0.31042302,0,1444.0
0.57489932,0.42510074,0,1483.0
0.60581517,0.39418495,0,1001.0
0.78091586,0.21908411,0,1570.0
0.69210482,0.30789506,0,1109.0
0.63284564,0.3671543,0,1609.0
0.66576409,0.33423591,0,1511.0
0.69290411,0.30709583,0,1324.0
0.63774431,0.36225575,0,1836.0
0.67555475,0.32444525,0,1573.0
0.4695906,0.53040946,1,1530.0
0.40695399,0.59304595,1,992.0
0.64625549,0.35374451,0,1749.0
0.41310018,0.58689976,1,1598.0
0.60850215,0.39149773,0,1077.0
0.52515566,0.4748444,0,1754.0
0.40093184,0.59906805,1,1297.0
0.39857626,0.60142374,1,1500.0
0.44497889,0.55502117,1,1451.0
0.44789493,0.55210507,1,1516.0
0.7201407,0.27985924,0,1815.0
0.65914857,0.34085137,0,1133.0
0.41977483,0.58022511,1,1313.0
0.72118366,0.2788164,0,1575.0
0.35220331,0.64779675,1,1099.0
0.6918081,0.30819201,0,1101.0
0.74133182,0.25866812,0,1609.0
0.39928597,0.60071409,1,1090.0
0.82131898,0.17868099,0,1629.0
0.77137089,0.22862896,0,1290.0
0.44014198,0.55985808,1,1246.0
0.649786,0.350214,0,1420.0
0.61081481,0.38918513,0,1322.0
0.4087382,0.59126198,1,1255.0
0.39074177,0.60925829,1,1160.0
0.73961902,0.2603811,0,1786.0
0.4773345,0.5226655,1,1634.0
0.40263134,0.59736872,1,974.0
0.40026826,0.59973168,1,1563.0
0.6644448,0.33555514,0,1374.0
0.68475163,0.31524831,0,1792.0
0.45357436,0.5464257,1,1610.0
0.42587602,0.57412398,1,1600.0
0.71306705,0.28693289,0,1751.0
0.33733481,0.66266513,1,1758.0
0.41409343,0.58590651,1,1215.0
0.35897523,0.64102483,1,1515.0
0.61556005,0.38444,0,1450.0
0.63700473,0.36299539,0,1535.0
0.51648331,0.48351675,0,1174.0
0.60858917,0.39141071,0,1608.0
0.69711649,0.30288339,0,1393.0
0.70805788,0.29194212,0,1093.0
0.71693563,0.28306431,0,1253.0
0.62885714,0.3711428,0,1747.0
0.4387548,0.56124532,1,1568.0
0.74978518,0.2502147,0,1443.0
0.74068952,0.25931054,0,1775.0
0.62301838,0.37698156,0,1065.0
0.7466867,0.25331324,0,1208.0
0.36536294,0.634637,1,1101.0
0.6653471,0.33465284,0,1313.0
0.5380373,0.4619627,0,1395.0
0.7716459,0.2283541,0,1312.0
0.76246464,0.23753548,0,1256.0
0.73132038,0.26867956,0,1701.0
0.68239915,0.31760085,0,1619.0
0.66481662,0.3351835,0,1082.0
0.57809126,0.42190868,0,1818.0
0.54071724,0.45928276,0,1515.0
0.44726306,0.552737,1,1799.0
0.71879995,0.28119999,0,1686.0
0.43170202,0.5682981,1,1730.0
0.73732209,0.26267797,0,1841.0
0.40436929,0.59563065,1,1050.0
0.49658746,0.5034126,1,1159.0
0.6155355,0.3844645,0,1508.0
0.40501577,0.59498417,1,1139.0
0.39983308,0.6001668,1,1540.0
0.45643765,0.54356241,1,1633.0
0.48009753,0.51990247,1,1789.0
0.54584455,0.45415556,0,1682.0
0.5018369,0.4981631,0,1504.0
0.72232866,0.27767134,0,1251.0
0.57165217,0.42834783,0,1309.0
0.8021611,0.19783899,0,1541.0
0.68795538,0.31204462,0,1789.0
0.34127438,0.65872574,1,1248.0
0.56157935,0.43842059,0,1524.0
0.67100203,0.32899797,0,1511.0
0.70833027,0.29166979,0,1214.0
0.67713916,0.3228609,0,1661.0
0.44810063,0.55189931,1,1533.0
0.41742754,0.58257246,1,1748.0
0.70251608,0.2974838,0,1382.0
0.42907482,0.57092524,1,1855.0
0.35251635,0.64748359,1,1149.0
0.65947461,0.34052539,0,1369.0
0.72003341,0.27996659,0,1443.0
0.60067439,0.39932561,0,1652.0
0.43224245,0.56775749,1,1832.0
0.63386548,0.36613452,0,1567.0
0.65455914,0.34544092,0,1649.0
0.61799753,0.38200241,0,1445.0
0.40572238,0.59427762,1,1734.0
0.69294965,0.30705029,0,1537.0
0.63278925,0.36721081,0,1594.0
0.50766468,0.49233526,0,1470.0
0.42357594,0.576424,1,1758.0
0.47036415,0.52963591,1,1233.0
0.4113692,0.5886308,1,1173.0
0.44707274,0.55292714,1,1413.0
0.762151,0.23784897,0,1655.0
0.38018501,0.61981511,1,1072.0
0.39580685,0.60419309,1,1486.0
0.37692988,0.62307024,1,1185.0
0.75672102,0.24327886,0,1492.0
0.34888446,0.65111554,1,1369.0
0.39609754,0.60390234,1,1367.0
0.6621449,0.3378551,0,1065.0
0.465523,0.534477,1,1675.0
0.64485621,0.3551439,0,1105.0
0.45080972,0.54919028,1,1784.0
0.73855019,0.26144975,0,1652.0
0.57310927,0.42689079,0,1304.0
0.6706028,0.3293972,0,1143.0
0.41818458,0.58181548,1,1691.0
0.46561193,0.53438795,1,1749.0
0.65370715,0.34629285,0,1276.0
0.41681832,0.58318162,1,1749.0
0.42880011,0.57119989,1,1650.0
0.76542008,0.23457992,0,1095.0
0.70076406,0.29923588,0,1555.0
0.62004673,0.37995321,0,1764.0
0.78258693,0.21741301,0,1479.0
0.59929371,0.40070635,0,1267.0
0.43552232,0.56447768,1,1675.0
0.80161846,0.19838151,0,1211.0
0.66499186,0.3350082,0,1469.0
0.52464688,0.47535312,0,1151.0
0.69065976,0.3093403,0,1038.0
0.60397649,0.39602345,0,1686.0
0.51318896,0.48681116,0,1834.0
0.67629015,0.32370985,0,1522.0
0.46950597,0.53049397,1,1703.0
0.55627441,0.44372565,0,1209.0
0.53297687,0.46702302,0,1433.0
0.49385118,0.5061487,1,1414.0
0.47643185,0.52356803,1,1060.0
0.70553315,0.29446679,0,1152.0
0.49309826,0.50690174,1,1009.0
0.40737575,0.59262431,1,1291.0
0.40679389,0.59320605,1,1179.0
0.80377436,0.19622561,0,1809.0
0.43247533,0.56752455,1,1022.0
0.69714737,0.30285275,0,1664.0
0.4253639,0.57463598,1,1781.0
0.68998373,0.31001627,0,1514.0
0.66297412,0.337026,0,1298.0
0.64660311,0.35339689,0,1222.0
0.32841253,0.67158759,1,1287.0
0.41015583,0.58984435,1,1196.0
0.34921694,0.65078306,1,1264.0
0.37612593,0.62387395,1,1656.0
0.41936195,0.58063805,1,1318.0
0.70234478,0.29765534,0,1741.0
0.41133833,0.58866167,1,1848.0
0.71904075,0.28095925,0,1416.0
0.73783576,0.26216418,0,1777.0
0.62481022,0.3751899,0,1803.0
0.62169075,0.37830931,0,1186.0
0.6772871,0.3227129,0,1334.0
0.6418674,0.3581326,0,1259.0
0.351879,0.648121,1,1589.0
0.67262197,0.32737803,0,1250.0
0.66024172,0.3397584,0,1669.0
0.39068013,0.60931993,1,1772.0
0.32102555,0.67897451,1,1055.0
0.63948035,0.36051959,0,1247.0
0.73364496,0.26635504,0,1549.0
0.66349375,0.33650631,0,1592.0
0.7640909,0.23590913,0,1389.0
0.38566536,0.6143347,1,1645.0
0.70673656,0.29326344,0,1498.0
0.37190759,0.62809253,1,1821.0
0.69139302,0.30860692,0,1264.0
0.4354881,0.56451201,1,1423.0
0.40459335,0.59540653,1,1787.0
0.76939034,0.2306096,0,1743.0
0.67953157,0.32046837,0,1271.0
0.43025744,0.56974268,1,1142.0
0.71792376,0.2820763,0,1422.0
0.6549772,0.34502268,0,1804.0
0.45960021,0.54039967,1,1724.0
0.4281587,0.57184136,1,1542.0
0.39590693,0.60409296,1,1038.0
0.42638278,0.57361722,1,1280.0
0.62438607,0.37561405,0,1424.0
0.60039866,0.39960134,0,1015.0
0.38337368,0.61662638,1,1756.0
0.37495732,0.6250428,1,1744.0
0.38101172,0.61898828,1,1065.0
0.62951982,0.37048018,0,1133.0
0.76985502,0.23014492,0,1616.0
0.36714828,0.63285184,1,1550.0
0.46687311,0.53312683,1,1355.0
0.49077171,0.50922835,1,1400.0
0.46162754,0.5383724,1,1720.0
0.61245382,0.387546,0,1267.0
0.64416766,0.3558324,0,1219.0
0.51229596,0.4877041,0,1116.0
0.78189123,0.2181088,0,1331.0
0.64863825,0.35136175,0,1773.0
0.59828091,0.40171903,0,1176.0
0.72183406,0.27816588,0,1456.0
0.75573075,0.24426919,0,1541.0
0.49658746,0.5034126,1,1647.0
0.64268661,0.35731351,0,1691.0
0.42352217,0.57647765,1,1468.0
0.40658277,0.59341729,1,1022.0
0.39343011,0.60656989,1,1664.0
0.48447269,0.51552737,1,1417.0
0.36505651,0.63494349,1,1183.0
0.63017213,0.36982781,0,1342.0
0.42232776,0.57767224,1,1432.0
0.65774596,0.34225404,0,1379.0
0.75309753,0.24690244,0,1054.0
0.43370765,0.56629229,1,1176.0
0.4388206,0.5611794,1,1638.0
0.50809622,0.4919039,0,1592.0
0.36877114,0.63122892,1,1038.0
0.66943049,0.33056939,0,1230.0
0.44677925,0.55322075,1,1691.0
0.76876867,0.2312313,0,1405.0
0.44642329,0.55357671,1,1838.0
0.36644471,0.63355529,1,1643.0
0.4191398,0.58086014,1,1258.0
0.38056475,0.61943531,1,1205.0
0.66674483,0.33325523,0,1161.0
0.61987472,0.38012528,0,1243.0
0.61433709,0.38566297,0,1553.0
0.4029792,0.59702086,1,1349.0
0.62304628,0.37695378,0,1712.0
0.37416446,0.62583554,1,1699.0
0.40931296,0.59068692,1,1043.0
0.3941043,0.60589576,1,1304.0
0.72805357,0.27194643,0,1493.0
0.69984901,0.30015105,0,1834.0
0.71279776,0.28720212,0,1461.0
0.63135612,0.36864382,0,1126.0
0.75896752,0.24103245,0,1036.0
0.64794493,0.35205519,0,1741.0
0.360201,0.63979912,1,1584.0
0.64257908,0.35742098,0,1390.0
0.56827414,0.43172598,0,1478.0
0.61973798,0.38026202,0,1356.0
0.69149315,0.30850691,0,1143.0
0.67831588,0.32168412,0,1137.0
0.4921838,0.50781608,1,1569.0
0.37793922,0.62206078,1,1110.0
0.66365564,0.3363443,0,1346.0
0.6749562,0.32504374,0,1597.0
0.66059542,0.33940464,0,1718.0
0.4266389,0.57336104,1,1479.0
0.43808275,0.56191719,1,1057.0
0.68349612,0.31650382,0,1465.0
0.40426254,0.59573746,1,1540.0
0.63697994,0.36302018,0,1043.0
0.36208528,0.63791466,1,1627.0
0.40322411,0.59677589,1,1434.0
0.40639102,0.59360898,1,1822.0
0.44395357,0.55604649,1,1691.0
0.5936141,0.40638596,0,1145.0
0.57490003,0.42509991,0,1331.0
0.7714088,0.2285912,0,1173.0
