probability_0,probability_1,classification,clock_cycles
0.688,0.312,0,503.0
0.594,0.422,0,565.0
0.625,0.391,0,1153.0
0.812,0.227,0,662.0
0.688,0.312,0,673.0
0.656,0.359,0,583.0
0.688,0.344,0,464.0
0.719,0.297,0,638.0
0.656,0.375,0,544.0
0.656,0.328,0,525.0
0.438,0.531,1,409.0
0.422,0.625,1,706.0
0.656,0.375,0,472.0
0.359,0.625,1,645.0
0.625,0.391,0,513.0
0.531,0.484,0,563.0
0.359,0.625,1,514.0
0.359,0.625,1,514.0
0.422,0.562,1,473.0
0.453,0.562,1,639.0
0.719,0.281,0,483.0
0.688,0.344,0,585.0
0.422,0.594,1,517.0
0.719,0.297,0,471.0
0.359,0.625,1,472.0
0.719,0.297,0,526.0
0.75,0.25,0,608.0
0.359,0.625,1,490.0
0.812,0.188,0,649.0
0.781,0.219,0,529.0
0.422,0.562,1,442.0
0.656,0.375,0,565.0
0.625,0.391,0,208.0
0.422,0.625,1,688.0
0.359,0.625,1,440.0
0.75,0.25,0,670.0
0.484,0.531,1,656.0
0.359,0.625,1,444.0
0.359,0.625,1,657.0
0.688,0.344,0,625.0
0.688,0.312,0,1181.0
0.438,0.531,1,683.0
0.422,0.594,1,578.0
0.719,0.281,0,582.0
0.328,0.688,1,688.0
0.422,0.594,1,473.0
0.344,0.656,1,654.0
0.594,0.375,0,637.0
0.656,0.359,0,656.0
0.531,0.484,0,524.0
0.625,0.391,0,444.0
0.719,0.297,0,465.0
0.719,0.297,0,527.0
0.719,0.281,0,616.0
0.594,0.375,0,494.0
0.453,0.562,1,628.0
0.75,0.25,0,691.0
0.75,0.266,0,462.0
0.625,0.391,0,462.0
0.75,0.25,0,537.0
0.344,0.656,1,638.0
0.688,0.344,0,562.0
0.531,0.469,0,664.0
0.812,0.227,0,660.0
0.75,0.25,0,632.0
0.75,0.266,0,483.0
0.688,0.312,0,445.0
0.688,0.344,0,594.0
0.594,0.422,0,548.0
0.531,0.469,0,694.0
0.453,0.562,1,423.0
0.719,0.281,0,431.0
0.422,0.562,1,645.0
0.75,0.266,0,483.0
0.422,0.625,1,521.0
0.5,0.5,0,1720.0
0.625,0.391,0,638.0
0.422,0.625,1,585.0
0.359,0.625,1,483.0
0.453,0.562,1,579.0
0.484,0.531,1,516.0
0.562,0.469,0,427.0
0.5,0.5,0,692.0
0.719,0.281,0,669.0
0.594,0.422,0,669.0
0.781,0.195,0,489.0
0.688,0.312,0,606.0
0.297,0.719,1,650.0
0.562,0.453,0,668.0
0.656,0.328,0,696.0
0.719,0.297,0,451.0
0.656,0.328,0,511.0
0.453,0.562,1,485.0
0.422,0.594,1,1570.0
0.719,0.297,0,662.0
0.422,0.562,1,429.0
0.328,0.688,1,596.0
0.688,0.344,0,557.0
