probability_0,probability_1,classification,clock_cycles
0.68945,0.31042,0,1218.0
0.57495,0.42505,0,1092.0
0.60596,0.39417,0,1538.0
0.78052,0.21924,0,1350.0
0.69214,0.30798,0,1052.0
0.63281,0.36719,0,1223.0
0.66577,0.33423,0,1215.0
0.69287,0.30725,0,986.0
0.63794,0.3623,0,1403.0
0.67554,0.32446,0,1264.0
0.46948,0.53052,1,971.0
0.40686,0.59302,1,1675.0
0.64624,0.35376,0,1558.0
0.41309,0.58691,1,1072.0
0.60864,0.39148,0,1500.0
0.52515,0.4751,0,1706.0
0.401,0.59912,1,1475.0
0.39868,0.60132,1,1453.0
0.44495,0.55518,1,1404.0
0.448,0.552,1,1662.0
0.72021,0.28003,0,1177.0
0.65918,0.34094,0,1623.0
0.41992,0.58008,1,1473.0
0.72095,0.27893,0,991.0
0.35217,0.64771,1,1572.0
0.69165,0.30847,0,1288.0
0.74121,0.25854,0,1457.0
0.39917,0.60083,1,1484.0
0.82104,0.17883,0,1598.0
0.77148,0.22858,0,1209.0
0.44006,0.55957,1,1242.0
0.6499,0.35034,0,1043.0
0.6106,0.38928,0,1151.0
0.40857,0.59155,1,1107.0
0.39075,0.60913,1,1268.0
0.73975,0.26038,0,963.0
0.47729,0.52246,1,1252.0
0.40271,0.59717,1,1380.0
0.40015,0.59985,1,1543.0
0.66455,0.33545,0,1288.0
0.68481,0.31543,0,1182.0
0.45374,0.54614,1,1563.0
0.42578,0.57422,1,1174.0
0.71289,0.28711,0,1093.0
0.3374,0.6626,1,1441.0
0.41418,0.58594,1,1529.0
0.35913,0.64111,1,1546.0
0.61572,0.3844,0,1679.0
0.63672,0.36304,0,1498.0
0.51636,0.48352,0,1086.0
0.60864,0.39148,0,1654.0
0.69727,0.30273,0,1006.0
0.70801,0.29199,0,1022.0
0.7168,0.2832,0,1709.0
0.62891,0.37134,0,1484.0
0.43872,0.56128,1,949.0
0.74976,0.25024,0,1549.0
0.74072,0.25928,0,1708.0
0.62305,0.37695,0,1486.0
0.74683,0.2533,0,1197.0
0.36548,0.63477,1,1459.0
0.66528,0.33472,0,1559.0
0.53809,0.46167,0,1573.0
0.77148,0.22845,0,1271.0
0.76245,0.23767,0,1056.0
0.73145,0.26868,0,1164.0
0.68237,0.31775,0,1147.0
0.66479,0.33521,0,1143.0
0.57812,0.42212,0,1561.0
0.54053,0.45923,0,1205.0
0.44714,0.55273,1,939.0
0.71875,0.28125,0,1217.0
0.43176,0.56836,1,1500.0
0.73755,0.26245,0,999.0
0.40442,0.59546,1,1337.0
0.49683,0.50342,1,1450.0
0.61572,0.3844,0,1429.0
0.40515,0.59473,1,1246.0
0.39978,0.6001,1,1231.0
0.45654,0.54346,1,1497.0
0.48022,0.51978,1,1054.0
0.5459,0.4541,0,1277.0
0.50171,0.49805,0,1553.0
