probability_0,probability_1,classification,clock_cycles
0.6895769834518433,0.3104230463504791,0,4270.0
0.5748991370201111,0.42510083317756653,0,2979.0
0.605815052986145,0.394184947013855,0,5401.0
0.780919075012207,0.21908095479011536,0,3630.0
0.6921049356460571,0.30789506435394287,0,3776.0
0.6328458189964294,0.36715418100357056,0,4273.0
0.6657641530036926,0.33423587679862976,0,5680.0
0.6929042339324951,0.3070957064628601,0,4436.0
0.6377441883087158,0.3622557818889618,0,6063.0
0.6755548119544983,0.3244451880455017,0,4439.0
0.4695906341075897,0.5304093956947327,1,3902.0
0.4069538712501526,0.5930460691452026,1,6775.0
0.6462554931640625,0.3537445366382599,0,3538.0
0.4131002128124237,0.5868998169898987,1,3502.0
0.6085022687911987,0.3914976716041565,0,5738.0
0.5251557230949402,0.4748443365097046,0,3541.0
0.400931715965271,0.599068284034729,1,5842.0
0.3985760807991028,0.6014239192008972,1,4931.0
0.4449790120124817,0.5550209879875183,1,2527.0
0.44789499044418335,0.5521050095558167,1,3183.0
0.7201409339904785,0.2798590660095215,0,2935.0
0.6591486930847168,0.3408513069152832,0,3018.0
0.4197748303413391,0.5802252292633057,1,4489.0
0.7211837768554688,0.27881622314453125,0,6201.0
0.35219985246658325,0.6478001475334167,1,6618.0
0.6918080449104309,0.3081919550895691,0,3527.0
0.7413325309753418,0.258667528629303,0,7155.0
0.3992857038974762,0.6007143259048462,1,3433.0
0.821332573890686,0.17866741120815277,0,4181.0
0.7713731527328491,0.2286268025636673,0,3012.0
0.4401419162750244,0.5598580837249756,1,3034.0
0.6497859358787537,0.35021403431892395,0,4192.0
0.6108148694038391,0.38918519020080566,0,5844.0
0.4087381064891815,0.5912618637084961,1,4370.0
0.3907412886619568,0.6092586517333984,1,4364.0
0.7396194338798523,0.2603805363178253,0,3214.0
0.47733452916145325,0.5226654410362244,1,5050.0
0.40263113379478455,0.5973688960075378,1,3504.0
0.4002681374549866,0.5997318625450134,1,6137.0
0.6644448041915894,0.33555522561073303,0,2760.0
0.6847517490386963,0.3152482211589813,0,6099.0
