probability_0,probability_1,classification,clock_cycles
0.6895769834518433,0.3104230463504791,0,13562.0
0.5748991370201111,0.42510083317756653,0,7078.0
0.605815052986145,0.394184947013855,0,8700.0
0.780919075012207,0.2190808802843094,0,12203.0
0.6921049356460571,0.30789506435394287,0,12866.0
0.6328458189964294,0.36715418100357056,0,11763.0
0.6657641530036926,0.33423587679862976,0,5639.0
0.6929042339324951,0.3070957064628601,0,7657.0
0.6377441883087158,0.3622557818889618,0,9940.0
0.6755548119544983,0.3244451880455017,0,5305.0
0.4695906341075897,0.5304093956947327,1,8622.0
0.4069538712501526,0.5930460691452026,1,13983.0
0.6462554931640625,0.3537445366382599,0,11996.0
0.4131002128124237,0.5868998169898987,1,12292.0
0.6085022687911987,0.3914976716041565,0,10343.0
0.5251557230949402,0.4748443365097046,0,14704.0
0.400931715965271,0.599068284034729,1,9594.0
0.3985760807991028,0.6014239192008972,1,13560.0
0.4449790120124817,0.5550209879875183,1,12657.0
0.44789499044418335,0.5521050095558167,1,9277.0
0.7201409339904785,0.2798590660095215,0,11758.0
0.6591486930847168,0.3408513069152832,0,14645.0
0.4197748303413391,0.5802252292633057,1,8213.0
0.7211837768554688,0.27881622314453125,0,13514.0
0.35219982266426086,0.6478002071380615,1,13543.0
0.6918080449104309,0.3081919550895691,0,10325.0
0.7413325309753418,0.258667528629303,0,14193.0
0.3992857038974762,0.6007143259048462,1,11379.0
0.8213329315185547,0.17866702377796173,0,9639.0
0.7713732719421387,0.2286267727613449,0,9844.0
0.4401419162750244,0.5598580837249756,1,14330.0
0.6497859358787537,0.35021403431892395,0,14577.0
0.6108148694038391,0.38918519020080566,0,6402.0
0.4087381064891815,0.5912618637084961,1,9612.0
0.3907412886619568,0.6092586517333984,1,5443.0
0.7396194338798523,0.2603805363178253,0,7603.0
0.47733452916145325,0.5226654410362244,1,11295.0
0.40263113379478455,0.5973688960075378,1,11276.0
0.4002681374549866,0.5997318625450134,1,12734.0
0.6644448041915894,0.33555522561073303,0,6380.0
0.6847517490386963,0.3152482211589813,0,8083.0
0.4535743296146393,0.5464256405830383,1,8205.0
0.42587584257125854,0.5741241574287415,1,10480.0
0.7130671739578247,0.2869328558444977,0,13580.0
0.3373274803161621,0.6626725196838379,1,6171.0
0.41409334540367126,0.5859066843986511,1,7501.0
0.3589726388454437,0.6410273313522339,1,14619.0
0.615559995174408,0.38444003462791443,0,11164.0
0.6370046734809875,0.36299535632133484,0,14310.0
0.5164832472801208,0.48351675271987915,0,7272.0
0.608589231967926,0.3914107084274292,0,11149.0
0.6971166133880615,0.3028833866119385,0,6903.0
0.7080578804016113,0.2919420897960663,0,8706.0
0.7169358134269714,0.28306418657302856,0,11646.0
0.6288571357727051,0.37114283442497253,0,13552.0
0.438754677772522,0.561245322227478,1,14304.0
0.7497861981391907,0.2502138912677765,0,7189.0
0.7406901121139526,0.25930991768836975,0,8991.0
0.6230184435844421,0.3769814968109131,0,9289.0
0.7466874718666077,0.25331252813339233,0,11481.0
0.3653612732887268,0.6346387267112732,1,8382.0
0.6653470993041992,0.3346529006958008,0,10726.0
0.5380373001098633,0.46196267008781433,0,5558.0
0.7716481685638428,0.22835178673267365,0,6340.0
0.7624661326408386,0.237533837556839,0,11844.0
0.7313207387924194,0.2686792314052582,0,11243.0
0.6823992729187012,0.31760072708129883,0,9858.0
0.6648164987564087,0.3351834714412689,0,11193.0
0.5780912637710571,0.4219087064266205,0,7977.0
0.5407172441482544,0.4592827260494232,0,8828.0
0.44726303219795227,0.5527369379997253,1,9065.0
0.7188002467155457,0.28119972348213196,0,12607.0
0.43170198798179626,0.5682980418205261,1,13245.0
0.7373225688934326,0.26267746090888977,0,9295.0
0.4043690264225006,0.595630943775177,1,7022.0
0.4965873956680298,0.5034125447273254,1,11829.0
