probability_0,probability_1,classification,clock_cycles
0.68957698,0.31042302,0,2298.0
0.57489932,0.42510074,0,2368.0
0.60581517,0.39418495,0,3096.0
0.78091908,0.21908092,0,2290.0
0.69210494,0.30789506,0,2656.0
0.63284564,0.3671543,0,2899.0
0.66576409,0.33423591,0,2205.0
0.69290423,0.30709577,0,3020.0
0.63774431,0.36225575,0,2214.0
0.67555475,0.32444525,0,1846.0
0.4695906,0.53040946,1,2803.0
0.40695387,0.59304619,1,2048.0
0.64625549,0.35374451,0,2079.0
0.41310012,0.58689988,1,2700.0
0.60850215,0.39149773,0,2336.0
0.52515566,0.4748444,0,2990.0
0.40093172,0.5990684,1,3141.0
0.39857602,0.60142398,1,1941.0
0.44497889,0.55502117,1,2100.0
0.44789493,0.55210507,1,2594.0
0.72014093,0.27985907,0,2624.0
0.65914857,0.34085137,0,2198.0
0.41977483,0.58022523,1,2097.0
0.72118378,0.27881616,0,2344.0
0.35219985,0.64780009,1,2324.0
0.69180799,0.30819196,0,2043.0
0.74133241,0.25866753,0,2813.0
0.39928573,0.60071421,1,3044.0
0.82133305,0.17866695,0,2415.0
0.77137315,0.22862682,0,3223.0
0.44014198,0.55985808,1,3115.0
0.649786,0.350214,0,3122.0
0.61081481,0.38918513,0,2926.0
0.40873796,0.59126198,1,3093.0
0.39074141,0.60925865,1,3215.0
0.73961949,0.26038051,0,2407.0
0.4773345,0.5226655,1,3222.0
0.4026311,0.59736896,1,2611.0
0.40026814,0.59973192,1,2425.0
0.6644448,0.33555514,0,2155.0
0.68475175,0.31524825,0,2328.0
0.45357436,0.5464257,1,3051.0
0.42587602,0.5741241,1,2522.0
0.71306717,0.28693277,0,2569.0
0.33732754,0.66267252,1,3082.0
0.41409338,0.58590662,1,3213.0
0.35897285,0.64102721,1,3060.0
0.61556005,0.38444,0,2664.0
0.63700473,0.36299539,0,2714.0
0.51648331,0.48351675,0,2941.0
0.60858917,0.39141071,0,3008.0
0.69711673,0.30288339,0,3110.0
0.708058,0.291942,0,3217.0
0.71693575,0.28306419,0,2262.0
0.62885714,0.3711428,0,3044.0
0.4387548,0.56124532,1,2223.0
0.74978602,0.2502138,0,2682.0
0.74069011,0.25930995,0,3070.0
0.62301838,0.37698156,0,3158.0
0.74668753,0.25331253,0,2318.0
0.36536127,0.63463867,1,3362.0
0.6653471,0.33465284,0,2137.0
0.5380373,0.4619627,0,2272.0
0.77164817,0.22835189,0,2506.0
0.76246619,0.23753393,0,3320.0
0.73132074,0.2686792,0,2828.0
0.68239915,0.31760085,0,2381.0
0.66481662,0.3351835,0,2555.0
0.57809126,0.42190868,0,2178.0
0.54071724,0.45928276,0,1855.0
0.44726306,0.552737,1,2342.0
0.71880019,0.28119987,0,2442.0
0.43170202,0.5682981,1,1913.0
0.73732257,0.26267737,0,3042.0
