probability_0,probability_1,classification,clock_cycles
0.68848,0.31201,0,2671.0
0.57324,0.42725,0,2442.0
0.60449,0.39502,0,2502.0
0.96484,0.034912,0,3038.0
0.69238,0.30713,0,2533.0
0.63281,0.36621,0,2813.0
0.66504,0.33545,0,2628.0
0.69336,0.30615,0,2170.0
0.63867,0.36182,0,3006.0
0.67578,0.32422,0,2215.0
0.46777,0.53223,1,3292.0
0.4082,0.5918,1,2493.0
0.64648,0.354,0,3364.0
0.41406,0.58691,1,2846.0
0.6084,0.39062,0,2578.0
0.52441,0.47461,0,2598.0
0.40186,0.59766,1,2043.0
0.3999,0.59961,1,2268.0
0.44043,0.55859,1,2133.0
0.44434,0.55566,1,3618.0
0.7207,0.27979,0,1923.0
0.6582,0.34082,0,3171.0
0.4209,0.5791,1,2570.0
0.72168,0.27832,0,2529.0
0.35156,0.64844,1,2468.0
0.69238,0.30713,0,2254.0
0.74219,0.2583,0,3258.0
0.40137,0.59863,1,3237.0
0.99512,280.5,1,3300.0
0.77148,0.229,0,2818.0
0.43555,0.56445,1,3280.0
0.64941,0.35059,0,2354.0
0.61133,0.38867,0,2954.0
0.40967,0.58984,1,2845.0
0.39307,0.60645,1,3534.0
0.74023,0.25977,0,3588.0
0.47607,0.52441,1,1997.0
0.40381,0.59668,1,3008.0
0.40186,0.59766,1,2384.0
0.66406,0.33643,0,2847.0
0.68359,0.31543,0,2203.0
0.4502,0.5498,1,2547.0
0.42676,0.57422,1,3417.0
0.71289,0.28711,0,2993.0
0.33594,0.66406,1,1973.0
0.41504,0.58594,1,3640.0
0.35742,0.6416,1,1946.0
0.61523,0.38428,0,2141.0
0.6377,0.36328,0,3064.0
0.5166,0.48438,0,3575.0
0.60938,0.39062,0,1976.0
0.69629,0.30273,0,2397.0
0.70801,0.29199,0,1996.0
0.7168,0.2832,0,2406.0
0.62891,0.37061,0,3016.0
0.43457,0.56543,1,2921.0
0.75,0.24951,0,3208.0
0.73926,0.25928,0,2691.0
0.62305,0.37598,0,2806.0
0.74707,0.25293,0,3459.0
0.36426,0.63574,1,3301.0
0.66406,0.33496,0,3143.0
0.53711,0.46338,0,3652.0
0.77148,0.229,0,3622.0
0.76367,0.23633,0,2491.0
0.73145,0.26855,0,2210.0
0.68164,0.31787,0,3268.0
0.66406,0.33594,0,2705.0
0.57617,0.42236,0,3462.0
0.54004,0.45996,0,1959.0
0.44336,0.55664,1,2121.0
0.71875,0.28174,0,3520.0
0.42969,0.57129,1,3529.0
0.73828,0.26221,0,3483.0
0.40576,0.59473,1,2181.0
0.49658,0.50293,1,2790.0
0.61523,0.38428,0,3343.0
0.40674,0.59473,1,3329.0
0.40088,0.59863,1,3646.0
0.45361,0.54688,1,3187.0
0.47803,0.52148,1,3444.0
0.54395,0.45557,0,3065.0
0.50195,0.49805,0,3026.0
0.72266,0.27734,0,2239.0
0.56934,0.42969,0,2729.0
0.99609,301.0,1,3627.0
0.6875,0.31299,0,2301.0
0.33936,0.66016,1,3348.0
0.56055,0.43896,0,2897.0
0.6709,0.32861,0,3534.0
0.70898,0.29102,0,2950.0
0.67773,0.32275,0,2917.0
0.44482,0.55566,1,3588.0
0.41797,0.58105,1,2184.0
0.70215,0.29785,0,3351.0
0.42627,0.57422,1,3699.0
0.35156,0.64844,1,2658.0
0.65918,0.34082,0,2426.0
0.7207,0.27979,0,2598.0
0.60059,0.3999,0,2818.0
0.42676,0.57324,1,3447.0
0.63477,0.36523,0,3553.0
0.65332,0.3457,0,2373.0
0.61914,0.38037,0,1908.0
0.40674,0.59375,1,2403.0
0.69336,0.30664,0,1991.0
0.63379,0.36719,0,2002.0
0.50781,0.49268,0,2976.0
0.42432,0.5752,1,2924.0
0.46777,0.53125,1,3523.0
0.41211,0.58789,1,2822.0
0.44336,0.55664,1,3230.0
0.7627,0.2373,0,3194.0
0.38477,0.61621,1,3041.0
0.39746,0.60254,1,2077.0
0.38037,0.61914,1,3017.0
0.75684,0.2439,0,3532.0
0.34766,0.65234,1,1985.0
0.39746,0.60254,1,3106.0
0.66113,0.33838,0,2958.0
0.46338,0.53711,1,3055.0
0.64551,0.35498,0,3407.0
0.44775,0.55273,1,3174.0
0.73828,0.26123,0,3526.0
0.57129,0.4292,0,3495.0
0.6709,0.32959,0,1997.0
0.41895,0.58105,1,2830.0
0.46289,0.53711,1,2594.0
0.65332,0.34717,0,2768.0
0.41748,0.58301,1,2649.0
0.42627,0.57422,1,3109.0
0.76465,0.23511,0,2070.0
0.7002,0.29932,0,3022.0
0.62109,0.37842,0,2531.0
0.96973,0.029633,0,2031.0
0.59863,0.40088,0,2684.0
0.43066,0.57031,1,2643.0
0.99609,301.0,1,2590.0
0.66406,0.33594,0,3071.0
0.52441,0.47559,0,2891.0
0.68945,0.31055,0,2309.0
0.60254,0.39648,0,2095.0
0.51367,0.4873,0,2034.0
0.67676,0.32373,0,3628.0
0.4668,0.53223,1,3559.0
0.55566,0.44385,0,2726.0
0.53125,0.46875,0,3496.0
0.49463,0.50586,1,2006.0
0.4751,0.52441,1,2416.0
0.70605,0.29443,0,2895.0
0.49365,0.50684,1,3586.0
0.4082,0.5918,1,1998.0
0.4082,0.5918,1,3448.0
0.99707,255.5,1,3355.0
0.42773,0.57324,1,3422.0
0.69727,0.30322,0,2058.0
0.42627,0.57422,1,2039.0
0.68945,0.31055,0,2289.0
0.66211,0.3374,0,3343.0
0.64648,0.35303,0,3352.0
0.32568,0.6748,1,2443.0
0.41162,0.58887,1,3412.0
0.34912,0.65137,1,2214.0
0.37988,0.62012,1,3192.0
0.42041,0.5791,1,3562.0
0.70215,0.29785,0,3656.0
0.41162,0.58691,1,3126.0
0.71875,0.28174,0,1951.0
0.7373,0.26123,0,2691.0
0.62598,0.37451,0,2312.0
0.62305,0.37744,0,1934.0
0.67773,0.32275,0,3518.0
0.64258,0.35791,0,2175.0
0.35107,0.64941,1,2672.0
0.67285,0.32764,0,2433.0
0.65918,0.33984,0,2180.0
0.39258,0.60742,1,3426.0
0.31836,0.68262,1,2049.0
0.63965,0.36035,0,2837.0
0.73438,0.26562,0,3598.0
0.66309,0.3374,0,2677.0
0.76465,0.23486,0,1986.0
0.38867,0.61133,1,2540.0
0.70703,0.29346,0,2916.0
0.37598,0.625,1,2159.0
0.69238,0.30762,0,2763.0
0.43066,0.57031,1,2060.0
0.40625,0.59375,1,3357.0
0.76855,0.23071,0,2229.0
0.67969,0.32031,0,3529.0
0.42676,0.57227,1,2809.0
0.71777,0.28271,0,2410.0
0.65527,0.3457,0,1961.0
0.45703,0.54199,1,2448.0
0.4248,0.57422,1,2210.0
0.39746,0.60254,1,2147.0
0.42725,0.57227,1,3019.0
0.62598,0.37451,0,2302.0
0.59863,0.40039,0,3097.0
0.38525,0.61426,1,2419.0
0.37842,0.62109,1,3422.0
0.38477,0.61621,1,2116.0
0.63086,0.37012,0,2948.0
0.76855,0.23022,0,3001.0
0.36475,0.63477,1,1948.0
0.46436,0.53516,1,3114.0
0.4917,0.50781,1,2755.0
0.45947,0.54004,1,2682.0
0.61328,0.38721,0,2413.0
0.64453,0.35596,0,3611.0
0.51172,0.48828,0,3539.0
0.96875,0.030792,0,1944.0
0.64844,0.35156,0,2182.0
0.59766,0.40186,0,2005.0
0.72168,0.27832,0,3685.0
0.75781,0.24316,0,2227.0
0.49658,0.50293,1,3104.0
